Gene A,Gene B,GEMINI sensitive,Cell line
REV3L,WDR70,-1.1112,RPE-1
RFC1,RFC3,-1.2979,RPE-1
RFC1,RIF1,-1.8425,RPE-1
RFC1,RNF8,-1.0701,RPE-1
RFC1,RPA1,-1.6897,RPE-1
RFC1,RPAIN,-1.1624,RPE-1
RFC1,RUVBL1,-1.0752,RPE-1
RFC1,SUPT16H,-2.4726,RPE-1
RFC1,TFIP11,-1.2458,RPE-1
RFC1,TFPT,-1.3486,RPE-1
RFC1,TRRAP,-1.55,RPE-1
RFC1,UBE2B,-1.7055,RPE-1
RFC1,UVSSA,-1.8045,RPE-1
RFC1,VPS72,-1.2724,RPE-1
RFC1,WDR33,-1.0413,RPE-1
RFC1,WDR48,-1.9468,RPE-1
RFC1,YEATS4,-1.1645,RPE-1
RFC2,RFC3,-1.3667,RPE-1
RFC2,RNASEH2A,-1.1617,RPE-1
RFC2,RNF113A,-1.0979,RPE-1
RFC2,SHFM1,-1.2151,RPE-1
RFC2,SMC3,-1.2847,RPE-1
RFC2,TOPBP1,-1.831,RPE-1
RFC2,UBE2B,-1.1719,RPE-1
RFC2,UHRF1,-2.1775,RPE-1
RFC2,UPF1,-1.169,RPE-1
RFC2,UVSSA,-1.2715,RPE-1
RFC2,VCP,-1.517,RPE-1
RFC2,VPS72,-2.0661,RPE-1
RFC2,WDHD1,-1.1946,RPE-1
RFC2,WDR70,-1.9954,RPE-1
RFC2,XRCC1,-1.0264,RPE-1
RFC3,RNF8,-1.4346,RPE-1
RFC3,RPA1,-1.0169,RPE-1
RFC3,RPA3,-1.7294,RPE-1
RFC3,SHFM1,-2.1762,RPE-1
RFC3,SUPT16H,-1.108,RPE-1
RFC3,TCEA1,-1.0296,RPE-1
RFC3,TERF2,-1.384,RPE-1
RFC3,TOPBP1,-1.2464,RPE-1
RFC3,UBE2B,-1.1286,RPE-1
RFC3,UVRAG,-1.4891,RPE-1
RFC3,VPS72,-1.5094,RPE-1
RFC3,WDR33,-1.4207,RPE-1
RFC3,WDR70,-1.9981,RPE-1
RFC3,YEATS4,-1.0897,RPE-1
RFC3,YY1,-1.3584,RPE-1
RFC4,RPA3,-1.4786,RPE-1
RFC4,SLX4,-1.0396,RPE-1
RFC4,SSRP1,-1.0059,RPE-1
RFC4,SUMO1,-1.9199,RPE-1
RFC5,RPA1,-1.0591,RPE-1
RFC5,RPAIN,-1.2053,RPE-1
RFC5,SMC1A,-1.6904,RPE-1
RFC5,SMC3,-1.4897,RPE-1
RFC5,SWSAP1,-1.2183,RPE-1
RFC5,TICRR,-1.6439,RPE-1
RFC5,TREX2,-1.1267,RPE-1
RFC5,TRRAP,-1.452,RPE-1
RFC5,UHRF1,-1.4121,RPE-1
RFC5,UVRAG,-1.4615,RPE-1
RFC5,WDHD1,-2.0206,RPE-1
RFC5,WRAP53,-1.3286,RPE-1
RFC5,YEATS4,-1.2251,RPE-1
RFWD3,UBE2N,-1.0829,RPE-1
RFWD3,UPF1,-1.1265,RPE-1
RFWD3,VCP,-1.1093,RPE-1
RFWD3,XAB2,-1.2394,RPE-1
RHNO1,RPA3,-1.0136,RPE-1
RHNO1,SHFM1,-1.452,RPE-1
RHNO1,SSRP1,-1.0878,RPE-1
RHNO1,TERF2,-1.3565,RPE-1
RIF1,RNF113A,-1.2649,RPE-1
RIF1,RNF8,-1.1554,RPE-1
RIF1,RPS3,-1.3332,RPE-1
RIF1,SHFM1,-1.3678,RPE-1
RIF1,SMC3,-1.5717,RPE-1
RIF1,TFPT,-1.5172,RPE-1
RIF1,TOP3A,-1.2369,RPE-1
RIF1,TRIP12,-1.1479,RPE-1
RIF1,UBE2B,-1.6259,RPE-1
RIF1,UBE2D3,-1.0467,RPE-1
RIF1,UCHL5,-1.2406,RPE-1
RIF1,UHRF1,-1.7748,RPE-1
RMI1,RNF113A,-1.2847,RPE-1
RMI1,RUVBL1,-1.363,RPE-1
RMI1,SUMO1,-1.2157,RPE-1
RMI1,TONSL,-1.1483,RPE-1
RMI1,TOP3A,-1.1419,RPE-1
RMI1,VPS72,-1.3406,RPE-1
RMI2,SMC6,-1.2015,RPE-1
RMI2,TERF2,-1.0446,RPE-1
RMI2,UBE2V2,-1.0021,RPE-1
RMI2,UCHL5,-1.0662,RPE-1
RMI2,UPF1,-1.0176,RPE-1
RMI2,XRCC6,-1.0642,RPE-1
RNASEH2A,RPA3,-1.1249,RPE-1
RNASEH2A,SHFM1,-1.098,RPE-1
RNASEH2A,SHPRH,-1.0871,RPE-1
RNASEH2A,SSRP1,-1.2269,RPE-1
RNASEH2A,UBE2B,-1.0459,RPE-1
RNF113A,SLX4,-1.0315,RPE-1
RNF113A,SMC3,-1.0053,RPE-1
RNF113A,SMC5,-1.368,RPE-1
RNF113A,SSRP1,-1.2116,RPE-1
RNF113A,STUB1,-1.5699,RPE-1
RNF113A,TDP2,-1.0143,RPE-1
RNF113A,TFIP11,-1.1245,RPE-1
RNF113A,TRIM25,-1.1186,RPE-1
RNF113A,UBE2U,-1.1412,RPE-1
RNF113A,UBR5,-1.0389,RPE-1
RNF113A,UPF1,-1.0665,RPE-1
RNF113A,USP7,-1.4797,RPE-1
RNF113A,WRAP53,-1.2092,RPE-1
RNF113A,WRNIP1,-1.2309,RPE-1
RNF113A,XPA,-1.2242,RPE-1
RNF113A,XRCC3,-1.4226,RPE-1
RNF113A,ZSWIM7,-1.0652,RPE-1
RNF168,RPA3,-1.2796,RPE-1
RNF168,TOPBP1,-1.4124,RPE-1
RNF169,WDR70,-1.006,RPE-1
RNF8,RTEL1,-1.3348,RPE-1
RNF8,SETD2,-1.0648,RPE-1
RNF8,TRIP12,-1.0629,RPE-1
RNF8,TRIP13,-1.5894,RPE-1
RNF8,UBC,-1.5525,RPE-1
RNF8,UVSSA,-1.372,RPE-1
RNF8,VCP,-1.5238,RPE-1
RNF8,WDHD1,-1.5696,RPE-1
RPA1,SHFM1,-1.9802,RPE-1
RPA1,SUMO1,-1.1539,RPE-1
RPA1,TCEA1,-1.3255,RPE-1
RPA1,UBE2B,-1.2737,RPE-1
RPA1,UBE2T,-1.1817,RPE-1
RPA1,VPS72,-1.4173,RPE-1
RPA1,WDHD1,-1.1882,RPE-1
RPA1,WDR48,-1.1944,RPE-1
RPA3,SMC3,-1.6885,RPE-1
RPA3,SMG1,-1.1866,RPE-1
RPA3,SSRP1,-1.4582,RPE-1
RPA3,SYCP1,-1.0497,RPE-1
RPA3,TERF2,-1.3151,RPE-1
RPA3,TFIP11,-1.3252,RPE-1
RPA3,UBE2T,-1.3594,RPE-1
RPA3,UHRF1,-1.1448,RPE-1
RPA3,UPF1,-1.214,RPE-1
RPA3,WDHD1,-2.0057,RPE-1
RPA4,VCP,-1.313,RPE-1
RPA4,WDR70,-1.3207,RPE-1
RPAIN,RPS3,-1.3747,RPE-1
RPAIN,SMC3,-1.0088,RPE-1
RPAIN,SUMO1,-1.2593,RPE-1
RPAIN,TERF2,-1.9463,RPE-1
RPAIN,UHRF1,-1.6763,RPE-1
RPAIN,UPF1,-1.0207,RPE-1
RPAIN,UVSSA,-1.2707,RPE-1
RPAIN,VPS72,-1.2753,RPE-1
RPAIN,YEATS4,-1.0129,RPE-1
RPS3,RTEL1,-1.1462,RPE-1
RPS3,RUVBL1,-1.5142,RPE-1
RPS3,SLC30A9,-1.2447,RPE-1
RPS3,SPRTN,-1.0791,RPE-1
RPS3,SUMO1,-1.0092,RPE-1
RPS3,TCEA1,-1.1012,RPE-1
RPS3,TEX12,-1.1138,RPE-1
RPS3,TEX15,-1.2549,RPE-1
RPS3,TIMELESS,-1.3942,RPE-1
RPS3,TOP3A,-1.3124,RPE-1
RPS3,TRRAP,-1.2104,RPE-1
RPS3,UBE2T,-1.2883,RPE-1
RPS3,UCHL5,-1.9635,RPE-1
RPS3,UHRF1,-1.5356,RPE-1
RPS3,UVSSA,-1.5368,RPE-1
RPS3,WDR33,-1.2025,RPE-1
RPS3,WDR70,-1.6726,RPE-1
RRM2B,TICRR,-1.5648,RPE-1
RRM2B,XAB2,-1.2842,RPE-1
RTEL1,SUMO1,-1.1243,RPE-1
RTEL1,UBE2V2,-1.1606,RPE-1
RTEL1,WDHD1,-1.4837,RPE-1
RTEL1,WDR70,-1.0386,RPE-1
RUVBL1,SHFM1,-1.5557,RPE-1
RUVBL1,SHPRH,-1.2136,RPE-1
RUVBL1,SMC3,-1.6102,RPE-1
RUVBL1,SMG1,-1.2681,RPE-1
RUVBL1,SPRTN,-1.0382,RPE-1
RUVBL1,SSRP1,-1.0352,RPE-1
RUVBL1,TFPT,-1.4488,RPE-1
RUVBL1,TIMELESS,-1.7977,RPE-1
RUVBL1,TRRAP,-1.0251,RPE-1
RUVBL1,UBE2B,-1.2115,RPE-1
RUVBL1,UBE2V2,-1.5982,RPE-1
RUVBL1,UVSSA,-1.5484,RPE-1
RUVBL1,VCP,-1.2455,RPE-1
RUVBL1,VPS72,-1.339,RPE-1
RUVBL1,WDR33,-1.1768,RPE-1
RUVBL1,WHSC1,-1.4086,RPE-1
RUVBL1,XRCC6,-1.4364,RPE-1
SETD2,SUMO1,-1.3388,RPE-1
SETD2,TRRAP,-1.0657,RPE-1
SETD2,WDR70,-1.0791,RPE-1
SETX,UBE2D3,-1.0081,RPE-1
SFPQ,SMC6,-1.3685,RPE-1
SFPQ,TOP3A,-1.1514,RPE-1
SFPQ,UHRF1,-1.2559,RPE-1
SFPQ,USP10,-1.2301,RPE-1
SFPQ,VCP,-1.5304,RPE-1
SFPQ,VPS72,-1.5829,RPE-1
SFR1,WDHD1,-1.3664,RPE-1
SHFM1,SHPRH,-1.6017,RPE-1
SHFM1,SMC1A,-1.6841,RPE-1
SHFM1,SMC5,-1.148,RPE-1
SHFM1,SMC6,-2.0271,RPE-1
SHFM1,SPIRE1,-1.5725,RPE-1
SHFM1,SSRP1,-1.1195,RPE-1
SHFM1,STUB1,-1.2417,RPE-1
SHFM1,TICRR,-1.1926,RPE-1
SHFM1,TMEM189.UBE2V1,-1.9583,RPE-1
SHFM1,TOPBP1,-2.0004,RPE-1
SHFM1,TRRAP,-1.1717,RPE-1
SHFM1,UBE2D3,-1.0375,RPE-1
SHFM1,UBE2V1,-1.3173,RPE-1
SHFM1,USP1,-1.163,RPE-1
SHFM1,UVRAG,-1.4095,RPE-1
SHFM1,VPS72,-1.5788,RPE-1
SHFM1,WDHD1,-1.6197,RPE-1
SHFM1,WDR33,-1.3673,RPE-1
SHFM1,WDR48,-1.0511,RPE-1
SHFM1,XPA,-1.0963,RPE-1
SHFM1,XRCC2,-2.1526,RPE-1
SHFM1,XRCC6,-1.152,RPE-1
SHFM1,YEATS4,-1.6195,RPE-1
SHPRH,SSRP1,-1.2224,RPE-1
SHPRH,VCP,-1.0248,RPE-1
SLX1A,UBE2D3,-1.3426,RPE-1
SLX1A,UPF1,-1.1161,RPE-1
SLX1A,XRCC2,-1.0122,RPE-1
SLX4,TIMELESS,-1.11,RPE-1
SLX4,TOP3A,-1.6473,RPE-1
SLX4,TOPBP1,-1.1908,RPE-1
SLX4,TTC5,-1.1603,RPE-1
SLX4,UBE2V2,-1.0328,RPE-1
SLX4,UVSSA,-1.1944,RPE-1
SLX4,WDR48,-1.0457,RPE-1
SLX4,XPC,-1.0408,RPE-1
SMARCAD1,TRRAP,-1.0248,RPE-1
SMARCAD1,XRCC2,-1.7728,RPE-1
SMARCAL1,STRA13,-1.1762,RPE-1
SMARCAL1,TERF2,-1.076,RPE-1
SMARCAL1,UBE2T,-1.9108,RPE-1
SMARCAL1,WDR48,-1.2878,RPE-1
SMARCB1,WDR70,-1.009,RPE-1
SMC1A,STRA13,-1.0425,RPE-1
SMC1A,TP53,-1.0599,RPE-1
SMC1A,UPF1,-1.1615,RPE-1
SMC3,SPO11,-1.0122,RPE-1
SMC3,SSRP1,-1.7485,RPE-1
SMC3,SUMO1,-1.0154,RPE-1
SMC3,TCEA1,-1.1465,RPE-1
SMC3,TDP2,-1.0967,RPE-1
SMC3,TONSL,-1.3079,RPE-1
SMC3,TOPBP1,-2.1208,RPE-1
SMC3,TREX2,-1.1413,RPE-1
SMC3,TRRAP,-2.0225,RPE-1
SMC3,UBB,-1.0929,RPE-1
SMC3,UBE2B,-1.0615,RPE-1
SMC3,UBE2T,-1.0212,RPE-1
SMC3,UHRF1,-1.7068,RPE-1
SMC3,USP51,-1.1441,RPE-1
SMC3,UVRAG,-1.4009,RPE-1
SMC3,UVSSA,-1.1062,RPE-1
SMC3,VPS72,-1.5657,RPE-1
SMC3,ZNF365,-1.1516,RPE-1
SMC3,ZNF830,-1.0294,RPE-1
SMC5,UVSSA,-1.1272,RPE-1
SMC5,VPS72,-1.1219,RPE-1
SMC6,SPIRE2,-1.2758,RPE-1
SMC6,SWI5,-1.8507,RPE-1
SMC6,TDP2,-1.3861,RPE-1
SMC6,TERF2,-1.2177,RPE-1
SMC6,TOP3A,-1.3885,RPE-1
SMC6,UBE2B,-1.023,RPE-1
SMC6,UCHL5,-1.1948,RPE-1
SMC6,XRCC6,-1.6063,RPE-1
SMEK2,WDR70,-1.4945,RPE-1
SMG1,SUMO1,-1.0591,RPE-1
SMG1,TIMELESS,-1.1249,RPE-1
SMG1,UBE2D3,-1.2727,RPE-1
SMG1,UPF1,-2.0004,RPE-1
SMG1,VPS72,-1.0307,RPE-1
SMUG1,UFD1L,-1.1369,RPE-1
SMUG1,WDR70,-1.5695,RPE-1
SPO11,SWI5,-1.1845,RPE-1
SPRTN,TOP3A,-1.7518,RPE-1
SPRTN,UBE2D3,-1.383,RPE-1
SSRP1,SUPT16H,-1.0784,RPE-1
SSRP1,TEX12,-1.0814,RPE-1
SSRP1,TOP3A,-1.2571,RPE-1
SSRP1,TOPBP1,-1.2638,RPE-1
SSRP1,TRIM25,-1.2051,RPE-1
SSRP1,TRRAP,-1.0022,RPE-1
SSRP1,UBC,-1.1477,RPE-1
SSRP1,UBE2V1,-1.4495,RPE-1
SSRP1,UHRF1,-1.5046,RPE-1
SSRP1,UPF1,-1.1966,RPE-1
SSRP1,ZRANB3,-1.1081,RPE-1
SSRP1,ZSWIM7,-1.0914,RPE-1
STRA13,TOPBP1,-1.1534,RPE-1
STRA13,VCP,-1.244,RPE-1
SUMO1,SWI5,-1.2593,RPE-1
SUMO1,TERF2,-1.5368,RPE-1
SUMO1,TMEM189.UBE2V1,-1.0404,RPE-1
SUMO1,TRIP12,-1.739,RPE-1
SUMO1,TRRAP,-1.8937,RPE-1
SUMO1,UBE2T,-1.7766,RPE-1
SUMO1,UFD1L,-1.2769,RPE-1
SUMO1,UPF1,-1.6158,RPE-1
SUMO1,UVSSA,-2.3292,RPE-1
SUMO1,XRCC3,-1.1837,RPE-1
SUPT16H,SYCP1,-1.113,RPE-1
SUPT16H,TDP2,-1.1861,RPE-1
SUPT16H,TIMELESS,-1.1347,RPE-1
SUPT16H,TOPBP1,-2.0261,RPE-1
SUPT16H,TRRAP,-1.4758,RPE-1
SUPT16H,UBE2V2,-1.1651,RPE-1
SUPT16H,UFD1L,-1.3317,RPE-1
SUPT16H,UVSSA,-1.6279,RPE-1
SUPT16H,VPS72,-1.6877,RPE-1
SUPT16H,WDHD1,-1.045,RPE-1
SWI5,TDP2,-1.0468,RPE-1
SWI5,VCP,-1.6533,RPE-1
SWSAP1,UBE2V2,-1.1701,RPE-1
SWSAP1,UHRF1,-1.0428,RPE-1
SWSAP1,XAB2,-1.4521,RPE-1
TAOK3,UVSSA,-2.1026,RPE-1
TAOK3,XAB2,-1.2163,RPE-1
TCEA1,UBE2T,-1.2533,RPE-1
TDP1,VPS72,-1.0481,RPE-1
TDP2,TERF2,-2.0493,RPE-1
TDP2,UBE2B,-1.5331,RPE-1
TDP2,UBE2D3,-1.029,RPE-1
TDP2,UPF1,-1.0542,RPE-1
TDP2,UVSSA,-1.442,RPE-1
TDP2,WDR70,-1.6623,RPE-1
TERF2,TP73,-1.028,RPE-1
TERF2,TRRAP,-1.0977,RPE-1
TERF2,UBE2D3,-1.7549,RPE-1
TERF2,UBE2N,-2.0108,RPE-1
TERF2,UHRF1,-1.1044,RPE-1
TERF2,USP7,-1.2289,RPE-1
TERF2,UVSSA,-1.5865,RPE-1
TERF2,VPS72,-1.4775,RPE-1
TERF2,WHSC1,-1.0266,RPE-1
TERF2,WRAP53,-1.0701,RPE-1
TERF2,XRCC6,-1.2358,RPE-1
TERF2,YEATS4,-1.2993,RPE-1
TERF2IP,VPS72,-1.179,RPE-1
TFIP11,WDR70,-1.208,RPE-1
TFPT,TOPBP1,-1.3479,RPE-1
TFPT,UBE2B,-1.0063,RPE-1
TFPT,UHRF1,-1.0394,RPE-1
TFPT,UVSSA,-1.5716,RPE-1
TFPT,WDR33,-1.3733,RPE-1
TFPT,XAB2,-1.0046,RPE-1
TICRR,TMEM189.UBE2V1,-2.0403,RPE-1
TICRR,TOPBP1,-1.3797,RPE-1
TICRR,TRRAP,-1.4294,RPE-1
TICRR,UBE2T,-1.1236,RPE-1
TICRR,USP28,-1.1669,RPE-1
TICRR,VPS72,-2.0533,RPE-1
TICRR,WDHD1,-1.6003,RPE-1
TICRR,WDR70,-1.466,RPE-1
TICRR,XRCC3,-1.4388,RPE-1
TIMELESS,TOPBP1,-2.2223,RPE-1
TIMELESS,TRIP12,-1.0456,RPE-1
TIMELESS,UBE2B,-1.2091,RPE-1
TIMELESS,XRCC6,-1.0026,RPE-1
TMEM161A,TOPBP1,-1.08,RPE-1
TMEM161A,UFD1L,-1.0102,RPE-1
TMEM161A,UVSSA,-1.0362,RPE-1
TMEM189.UBE2V1,VCP,-1.2186,RPE-1
TMEM189.UBE2V1,WDHD1,-1.2294,RPE-1
TNP1,WDR70,-1.7097,RPE-1
TONSL,WDR70,-1.7684,RPE-1
TONSL,XAB2,-1.375,RPE-1
TOP3A,TOPBP1,-1.509,RPE-1
TOP3A,TRRAP,-1.1053,RPE-1
TOP3A,UBE2B,-2.0106,RPE-1
TOP3A,UHRF1,-1.0166,RPE-1
TOP3A,UPF1,-1.4895,RPE-1
TOP3A,UVRAG,-1.0366,RPE-1
TOP3A,VCP,-1.6065,RPE-1
TOP3A,VPS72,-1.442,RPE-1
TOP3A,WDHD1,-1.1631,RPE-1
TOP3A,WDR70,-1.1276,RPE-1
TOPBP1,TRRAP,-1.3657,RPE-1
TOPBP1,UBE2V2,-1.0041,RPE-1
TOPBP1,UFD1L,-1.0047,RPE-1
TOPBP1,UHRF1,-1.4487,RPE-1
TOPBP1,USP10,-1.0503,RPE-1
TOPBP1,WDR48,-1.0864,RPE-1
TP53BP1,VPS72,-1.0245,RPE-1
TP73,WDR70,-1.1206,RPE-1
TREX2,VPS72,-1.6411,RPE-1
TRIM25,UBE2B,-1.0173,RPE-1
TRIM25,UVSSA,-1.02,RPE-1
TRIP12,TRRAP,-1.023,RPE-1
TRIP12,UBE2D3,-1.1648,RPE-1
TRIP13,UPF1,-1.0186,RPE-1
TRIP13,VPS72,-1.0297,RPE-1
TRIP13,WDHD1,-1.5225,RPE-1
TRRAP,UBE2B,-1.5057,RPE-1
TRRAP,UHRF1,-1.0998,RPE-1
TRRAP,UVRAG,-1.3197,RPE-1
TRRAP,UVSSA,-1.6438,RPE-1
TRRAP,VCP,-1.1995,RPE-1
TRRAP,WDHD1,-1.1975,RPE-1
TRRAP,XAB2,-1.1727,RPE-1
TRRAP,XRCC3,-1.9857,RPE-1
TTC5,UVSSA,-1.0101,RPE-1
UBB,UVSSA,-1.0781,RPE-1
UBB,VPS72,-1.3714,RPE-1
UBB,WDR70,-1.0842,RPE-1
UBC,UBE2B,-1.0006,RPE-1
UBC,UBE2V2,-1.0647,RPE-1
UBC,UHRF1,-1.0487,RPE-1
UBC,WDR70,-1.0142,RPE-1
UBE2B,UPF1,-1.2489,RPE-1
UBE2B,USP51,-1.1431,RPE-1
UBE2B,UVSSA,-2.3982,RPE-1
UBE2B,WDHD1,-1.3596,RPE-1
UBE2B,WDR70,-1.6861,RPE-1
UBE2B,XPC,-1.3819,RPE-1
UBE2D3,UBE2V2,-1.562,RPE-1
UBE2D3,UBR5,-1.2602,RPE-1
UBE2D3,VCP,-1.132,RPE-1
UBE2D3,VPS72,-1.3829,RPE-1
UBE2D3,XAB2,-1.2725,RPE-1
UBE2N,VPS72,-1.03,RPE-1
UBE2T,UBE2V2,-1.2214,RPE-1
UBE2T,UFD1L,-1.5208,RPE-1
UBE2T,USP10,-1.065,RPE-1
UBE2T,VPS72,-1.0262,RPE-1
UBE2V1,UBE2V2,-1.1706,RPE-1
UBE2V2,UFD1L,-1.1908,RPE-1
UBE2V2,UPF1,-1.0072,RPE-1
UBE2V2,USP51,-1.041,RPE-1
UBE2V2,UVSSA,-1.21,RPE-1
UBE2V2,XPC,-1.0937,RPE-1
UBE2V2,XRCC6,-1.5544,RPE-1
UCHL5,USP10,-1.2351,RPE-1
UCHL5,VCP,-1.0355,RPE-1
UCHL5,WDR33,-1.0033,RPE-1
UCHL5,WDR70,-1.7249,RPE-1
UCHL5,XAB2,-1.4445,RPE-1
UFD1L,XRCC5,-1.1218,RPE-1
UHRF1,UVRAG,-1.2491,RPE-1
UHRF1,VCP,-1.3163,RPE-1
UNG,VCP,-1.1159,RPE-1
UPF1,UVSSA,-1.0976,RPE-1
UPF1,VPS72,-1.5017,RPE-1
UPF1,XAB2,-1.8799,RPE-1
USP1,USP7,-1.1108,RPE-1
USP1,WDHD1,-1.0628,RPE-1
USP10,ZNF830,-1.2071,RPE-1
UVRAG,VPS72,-1.6078,RPE-1
UVRAG,WDR70,-1.5494,RPE-1
UVSSA,VCP,-1.6605,RPE-1
UVSSA,XPC,-1.4461,RPE-1
UVSSA,XRCC6BP1,-1.0646,RPE-1
VCP,XPC,-1.234,RPE-1
VCP,XRCC1,-1.1839,RPE-1
VPS72,WDHD1,-1.7842,RPE-1
VPS72,XRCC3,-2.0286,RPE-1
WAS,YY1,-1.08,RPE-1
WDHD1,XAB2,-1.0365,RPE-1
WDHD1,XRCC6,-1.3818,RPE-1
WDHD1,ZFYVE26,-1.216,RPE-1
WDR33,WDR70,-1.6207,RPE-1
WDR70,XAB2,-1.5347,RPE-1
XRCC2,XRCC3,-1.1435,RPE-1
