Cancer,Feature,Display,Category,Method,Source,Canonical,N_Low,N_High,Median_Low,Median_High,Effect,P,FDR,Significance,P_label,FDR_label
TGCT,Macrophages_M2_quantiseq,Macrophages M2,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,77,79,0.0516203975494782,0.0412015151199206,-0.0104188824295575,0.0214186060361513,0.092813959489989,*,P=0.0214,FDR=0.0928
TGCT,CAFs_EPIC,CAFs,TME cell type,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,77,79,0.0545068703710842,0.0358940944953147,-0.0186127758757695,0.0384414589657948,0.153765835863179,*,P=0.0384,FDR=0.154
TGCT,Fibroblasts_MCPcounter,Fibroblasts,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,77,79,173.152625,124.2998125,-48.8528125,0.0542565427507355,0.201524301645589,ns,P=0.0543,FDR=0.202
TGCT,Monocytes_quantiseq,Monocytes,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,77,79,0.00445291308683554,0,-0.00445291308683554,0.0629564155181633,0.218248907129633,ns,P=0.063,FDR=0.218
TGCT,CD8+_Tem_xCell,CD8+ Tem,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD8TEM,77,79,3.28348697492935e-23,0,-3.28348697492935e-23,0.0892137314186397,0.289944627110579,ns,P=0.0892,FDR=0.29
TGCT,CD8+_naive_T-cells_xCell,CD8+ Naive t-Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD8NAIVETCELLS,77,79,0,1.28236436678243e-23,1.28236436678243e-23,0.103862793356069,0.317697956147977,ns,P=0.104,FDR=0.318
TGCT,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,77,79,5.1382,4.46985,-0.66835,0.136544720850465,0.394462526901344,ns,P=0.137,FDR=0.394
TGCT,CD4+_Tcm_xCell,CD4+ Tcm,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,77,79,1.60637561036684e-07,3.3678626913713e-07,1.76148708100446e-07,0.165473001165774,0.45287347687475,ns,P=0.165,FDR=0.453
TGCT,Macrophages_xCell,Macrophages,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),MACROPHAGES,77,79,0,0,0,0.188238630051154,0.489420438133001,ns,P=0.188,FDR=0.489
TGCT,Macrophages_EPIC,Macrophages,TME cell type,EPIC,IOBR::deconvo_tme(method='epic'),MACROPHAGES,77,79,0.0259391614175608,0.0188877434756798,-0.00705141794188104,0.21604730717194,0.534974284425758,ns,P=0.216,FDR=0.535
TGCT,NK_cells_quantiseq,NK Cells,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,77,79,0.0106720737062447,0.00598660045192881,-0.00468547325431593,0.274720103442489,0.577529323323617,ns,P=0.275,FDR=0.578
TGCT,Cytotoxic_lymphocytes_MCPcounter,Cytotoxic Lymphocytes,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),CYTOTOXICLYMPHOCYTES,77,79,7.0952,8.49542857142857,1.40022857142857,0.287593392260382,0.577529323323617,ns,P=0.288,FDR=0.578
TGCT,ly_Endothelial_cells_xCell,Ly Endothelial Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,77,79,0,1.42041687626933e-24,1.42041687626933e-24,0.288447207120656,0.577529323323617,ns,P=0.288,FDR=0.578
TGCT,Eosinophils_xCell,Eosinophils,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),EOSINOPHILS,77,79,2.85184590942417e-23,0,-2.85184590942417e-23,0.29343481364183,0.577529323323617,ns,P=0.293,FDR=0.578
TGCT,pDC_xCell,Pdc,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),PDC,77,79,0,3.72249753699836e-25,3.72249753699836e-25,0.299057180584576,0.577529323323617,ns,P=0.299,FDR=0.578
TGCT,T_cells_CD8_quantiseq,t Cells CD8,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TCELLSCD8,77,79,0.0145978381679896,0.0108435629561019,-0.00375427521188775,0.306409521022227,0.577529323323617,ns,P=0.306,FDR=0.578
TGCT,Monocytes_xCell,Monocytes,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),MONOCYTES,77,79,0,0,0,0.321191092536815,0.577529323323617,ns,P=0.321,FDR=0.578
TGCT,Fibroblasts_xCell,Fibroblasts,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,77,79,4.54761557625906e-23,4.54638382237815e-22,4.09162226475225e-22,0.324679255213731,0.577529323323617,ns,P=0.325,FDR=0.578
TGCT,Endothelial_EPIC,Endothelial,TME cell type,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,77,79,0.045394764377042,0.0457752208793444,0.000380456502302388,0.333189994225164,0.577529323323617,ns,P=0.333,FDR=0.578
TGCT,mv_Endothelial_cells_xCell,Mv Endothelial Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,77,79,6.59036299455139e-23,0,-6.59036299455139e-23,0.368056664452043,0.617385372629233,ns,P=0.368,FDR=0.617
TGCT,Basophils_xCell,Basophils,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),BASOPHILS,77,79,2.98462324238884e-06,3.31756085579433e-06,3.32937613405488e-07,0.460938910725951,0.744752944216901,ns,P=0.461,FDR=0.745
TGCT,CD4+_memory_T-cells_xCell,CD4+ Memory t-Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD4MEMORYTCELLS,77,79,0,4.45811576932594e-24,4.45811576932594e-24,0.472631676137649,0.744752944216901,ns,P=0.473,FDR=0.745
TGCT,DC_xCell,Dc,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),DC,77,79,3.87847888304238e-23,1.44162144521392e-23,-2.43685743782846e-23,0.489001928613483,0.747885302585326,ns,P=0.489,FDR=0.748
TGCT,Mast_cells_xCell,Mast Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),MASTCELLS,77,79,8.39807383002151e-24,2.69258075182611e-25,-8.1288157548389e-24,0.505324808781746,0.750768287332879,ns,P=0.505,FDR=0.751
TGCT,aDC_xCell,Adc,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),ADC,77,79,0,0,0,0.548217372167271,0.791869537574947,ns,P=0.548,FDR=0.792
TGCT,iDC_xCell,Idc,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),IDC,77,79,9.09180613502239e-25,2.10489399788349e-27,-9.07075719504356e-25,0.589147590152378,0.82799120778172,ns,P=0.589,FDR=0.828
TGCT,CD8+_T-cells_xCell,CD8+ t-Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD8TCELLS,77,79,0,3.84620455112431e-24,3.84620455112431e-24,0.634835426682254,0.834240476215077,ns,P=0.635,FDR=0.834
TGCT,NKT_xCell,NKt,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),NKT,77,79,1.08394650169834e-21,1.78278249070985e-22,-9.0566825262736e-22,0.641305520692671,0.834240476215077,ns,P=0.641,FDR=0.834
TGCT,T_cells_CD4_quantiseq,t Cells CD4,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TCELLSCD4,77,79,0,0,0,0.641723443242367,0.834240476215077,ns,P=0.642,FDR=0.834
TGCT,Neutrophils_xCell,Neutrophils,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),NEUTROPHILS,77,79,0,0,0,0.690086288387496,0.851300071889835,ns,P=0.69,FDR=0.851
TGCT,CD8+_Tcm_xCell,CD8+ Tcm,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD8TCM,77,79,3.38863096979643e-23,3.46060438000434e-23,7.19734102079034e-25,0.695682139123562,0.851300071889835,ns,P=0.696,FDR=0.851
TGCT,CD4+_T-cells_xCell,CD4+ t-Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCELLS,77,79,5.29759030875305e-24,0,-5.29759030875305e-24,0.714646954557949,0.851300071889835,ns,P=0.715,FDR=0.851
TGCT,T_cells_MCPcounter,t Cells,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),TCELLS,77,79,9.98984,9.07708,-0.91276,0.72033083006063,0.851300071889835,ns,P=0.72,FDR=0.851
TGCT,cDC_xCell,Cdc,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CDC,77,79,1.02420600282717e-24,5.37483982337376e-25,-4.86722020489799e-25,0.759490004602681,0.877632894207542,ns,P=0.759,FDR=0.878
TGCT,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,77,79,0,0,0,0.824643363879994,0.932205541777385,ns,P=0.825,FDR=0.932
TGCT,CD8_T_cells_MCPcounter,CD8 t Cells,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),CD8TCELLS,77,79,2.9313,3.0457,0.1144,0.870473475062475,0.951340010077073,ns,P=0.87,FDR=0.951
TGCT,NK_cells_xCell,NK Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),NKCELLS,77,79,7.94937988197473e-23,7.66365220739948e-23,-2.85727674575247e-24,0.878160009301914,0.951340010077073,ns,P=0.878,FDR=0.951
TGCT,CD4+_Tem_xCell,CD4+ Tem,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,77,79,2.10309036994442e-06,2.1706877414836e-06,6.75973715391719e-08,0.913899610481174,0.962740460482462,ns,P=0.914,FDR=0.963
TGCT,Macrophages_M1_xCell,Macrophages M1,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),MACROPHAGESM1,77,79,0,0,0,0.925711981233137,0.962740460482462,ns,P=0.926,FDR=0.963
TGCT,Macrophages_M2_xCell,Macrophages M2,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),MACROPHAGESM2,77,79,0,0,0,0.981703072632102,0.993821821101026,ns,P=0.982,FDR=0.994
TGCT,Endothelial_cells_xCell,Endothelial Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,77,79,0,0,0,0.993821821101026,0.993821821101026,ns,P=0.994,FDR=0.994
THCA,Neutrophils_MCPcounter,Neutrophils,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,287,284,16.32534,24.3903766666667,8.06503666666667,2.59866168379636e-40,1.35130407557411e-38,****,P=2.60e-40,FDR=1.35e-38
THCA,Neutrophils_quantiseq,Neutrophils,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NEUTROPHILS,287,284,0.0708632445203116,0.102516232221178,0.0316529877008668,1.48648442471325e-32,3.86485950425446e-31,****,P=1.49e-32,FDR=3.86e-31
THCA,NK_cells_quantiseq,NK Cells,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,287,284,0.00536572127298671,0.00770808402738545,0.00234236275439874,5.71858104793856e-23,9.91220714976016e-22,****,P=5.72e-23,FDR=9.91e-22
THCA,Endothelial_cells_MCPcounter,Endothelial Cells,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,287,284,18.6720633333333,28.1229333333333,9.45087,6.21416645742292e-17,8.0784163946498e-16,****,P=6.21e-17,FDR=8.08e-16
THCA,Macrophages_M2_quantiseq,Macrophages M2,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,287,284,0.048198609987757,0.0566016362275003,0.0084030262397433,2.60370073737766e-09,2.70784876687277e-08,****,P=2.60e-09,FDR=2.71e-08
THCA,Plasma_cells_xCell,Plasma Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),PLASMACELLS,287,284,9.26950327368817e-08,4.63059520869352e-08,-4.63890806499466e-08,5.56236214758679e-07,4.82071386124189e-06,****,P=5.56e-07,FDR=4.82e-06
THCA,NKcells_EPIC,NKcells,TME cell type,EPIC,IOBR::deconvo_tme(method='epic'),NKCELLS,287,284,0.00201987218701661,0.00108628409818708,-0.000933588088829536,1.35109703621792e-06,1.00367208404759e-05,****,P=1.35e-06,FDR=1.00e-05
THCA,Dendritic_cells_quantiseq,Dendritic Cells,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),DENDRITICCELLS,287,284,0.00461799854170982,0.0106644476577244,0.00604644911601454,6.79148097188449e-06,4.41446263172492e-05,****,P=6.79e-06,FDR=4.41e-05
THCA,Basophils_xCell,Basophils,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),BASOPHILS,287,284,3.73237053343216e-06,3.11306594635765e-06,-6.1930458707451e-07,3.13163546833302e-05,0.000180938938170352,****,P=3.13e-05,FDR=1.81e-04
THCA,Macrophages_EPIC,Macrophages,TME cell type,EPIC,IOBR::deconvo_tme(method='epic'),MACROPHAGES,287,284,0.0106163214796494,0.00855789917281018,-0.00205842230683924,6.13203849336981e-05,0.00031886600165523,****,P=6.13e-05,FDR=3.19e-04
THCA,NK_cells_MCPcounter,NK Cells,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,287,284,0.196525,0.2383875,0.0418625,0.000136386271167604,0.000644735100065039,***,P=1.36e-04,FDR=6.45e-04
THCA,CD4+_Tem_xCell,CD4+ Tem,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,287,284,2.77551461296682e-06,1.80535102289679e-06,-9.70163590070028e-07,0.000345304486319297,0.00149631944071695,***,P=3.45e-04,FDR=0.0015
THCA,B_cells_quantiseq,b Cells,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),BCELLS,287,284,0.00561490117955502,0.00673207913879667,0.00111717795924165,0.000576347244023151,0.0023053889760926,***,P=5.76e-04,FDR=0.00231
THCA,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,287,284,13.2924833333333,14.9746916666667,1.68220833333333,0.00182513786866717,0.00675359723539195,**,P=0.00183,FDR=0.00675
THCA,Endothelial_EPIC,Endothelial,TME cell type,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,287,284,0.123891233476831,0.140572727463302,0.0166814939864705,0.00194815304867076,0.00675359723539195,**,P=0.00195,FDR=0.00675
THCA,CD4_Tcells_EPIC,CD4 Tcells,TME cell type,EPIC,IOBR::deconvo_tme(method='epic'),CD4TCELLS,287,284,0.00577935804609036,0.0159063364547254,0.010126978408635,0.00235237907794705,0.0076452320033279,**,P=0.00235,FDR=0.00765
THCA,CD8_Tcells_EPIC,CD8 Tcells,TME cell type,EPIC,IOBR::deconvo_tme(method='epic'),CD8TCELLS,287,284,0.0891800998335398,0.104339965367754,0.0151598655342138,0.0124948894453132,0.0382196618327228,*,P=0.0125,FDR=0.0382
THCA,Fibroblasts_MCPcounter,Fibroblasts,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,287,284,62.2612625,70.23795625,7.97669375,0.0249513575541436,0.0720816996008592,*,P=0.025,FDR=0.0721
THCA,Eosinophils_xCell,Eosinophils,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),EOSINOPHILS,287,284,2.38147760154408e-23,0,-2.38147760154408e-23,0.0273032302820111,0.0747246302455041,*,P=0.0273,FDR=0.0747
THCA,CD4+_Tcm_xCell,CD4+ Tcm,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,287,284,1.3259359135666e-22,6.71340634561926e-08,6.71340634561925e-08,0.0337985669867171,0.0864212153251695,*,P=0.0338,FDR=0.0864
THCA,Monocytes_quantiseq,Monocytes,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,287,284,0,0,0,0.03490087541978,0.0864212153251695,*,P=0.0349,FDR=0.0864
THCA,CD4+_memory_T-cells_xCell,CD4+ Memory t-Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD4MEMORYTCELLS,287,284,3.24351521526958e-24,0,-3.24351521526958e-24,0.0397996569283248,0.0940719163760403,*,P=0.0398,FDR=0.0941
THCA,Endothelial_cells_xCell,Endothelial Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,287,284,9.62065439733163e-24,0,-9.62065439733163e-24,0.0588273460231602,0.133000956226275,ns,P=0.0588,FDR=0.133
THCA,NKT_xCell,NKt,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),NKT,287,284,1.62834683453784e-22,1.45989066202108e-22,-1.68456172516755e-23,0.0646082568532645,0.139984556515406,ns,P=0.0646,FDR=0.14
THCA,cDC_xCell,Cdc,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CDC,287,284,2.99243847411451e-25,2.50112700857511e-24,2.20188316116366e-24,0.0698020565173939,0.145188277556179,ns,P=0.0698,FDR=0.145
THCA,CD8+_Tem_xCell,CD8+ Tem,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD8TEM,287,284,4.13031425880683e-23,0,-4.13031425880683e-23,0.0865733079301427,0.173146615860285,ns,P=0.0866,FDR=0.173
THCA,CD4+_T-cells_xCell,CD4+ t-Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCELLS,287,284,1.80307998910414e-23,9.50124035309268e-26,-1.79357874875105e-23,0.110652911684109,0.213109311391618,ns,P=0.111,FDR=0.213
THCA,T_cells_CD8_quantiseq,t Cells CD8,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TCELLSCD8,287,284,0.00462569764083994,0.00446260779298387,-0.000163089847856073,0.142866277285796,0.265323086387908,ns,P=0.143,FDR=0.265
THCA,NK_cells_xCell,NK Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),NKCELLS,287,284,6.27742704767699e-23,0,-6.27742704767699e-23,0.179354088985905,0.321600435423001,ns,P=0.179,FDR=0.322
THCA,Cytotoxic_lymphocytes_MCPcounter,Cytotoxic Lymphocytes,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),CYTOTOXICLYMPHOCYTES,287,284,3.36328571428571,2.81072142857143,-0.552564285714285,0.189618814028423,0.328672610982601,ns,P=0.19,FDR=0.329
THCA,Monocytes_xCell,Monocytes,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),MONOCYTES,287,284,1.17013169727207e-23,7.77003724647399e-24,-3.93127972624672e-24,0.300859991227565,0.494905697076866,ns,P=0.301,FDR=0.495
THCA,CD8+_T-cells_xCell,CD8+ t-Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD8TCELLS,287,284,0,0,0,0.304557352047302,0.494905697076866,ns,P=0.305,FDR=0.495
THCA,Fibroblasts_xCell,Fibroblasts,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,287,284,3.45884739868635e-22,4.47435858658069e-22,1.01551118789434e-22,0.466780243854117,0.71733431364459,ns,P=0.467,FDR=0.717
THCA,Macrophages_M1_xCell,Macrophages M1,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),MACROPHAGESM1,287,284,1.77097935944813e-24,0,-1.77097935944813e-24,0.472534201856921,0.71733431364459,ns,P=0.473,FDR=0.717
THCA,pDC_xCell,Pdc,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),PDC,287,284,0,0,0,0.482821172645397,0.71733431364459,ns,P=0.483,FDR=0.717
THCA,T_cells_CD4_quantiseq,t Cells CD4,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TCELLSCD4,287,284,0,0,0,0.50373431787272,0.727616236927262,ns,P=0.504,FDR=0.728
THCA,Mast_cells_xCell,Mast Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),MASTCELLS,287,284,1.61801839403633e-23,1.51360617318822e-23,-1.04412220848108e-24,0.528351652533619,0.736900833998269,ns,P=0.528,FDR=0.737
THCA,Macrophages_xCell,Macrophages,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),MACROPHAGES,287,284,0,0,0,0.538504455614119,0.736900833998269,ns,P=0.539,FDR=0.737
THCA,mv_Endothelial_cells_xCell,Mv Endothelial Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,287,284,3.42802852696986e-24,1.8265787381648e-23,1.48377588546781e-23,0.567466643993925,0.747495046979856,ns,P=0.567,FDR=0.747
THCA,aDC_xCell,Adc,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),ADC,287,284,1.05841245286211e-25,0,-1.05841245286211e-25,0.574996189984505,0.747495046979856,ns,P=0.575,FDR=0.747
THCA,Macrophages_M2_xCell,Macrophages M2,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),MACROPHAGESM2,287,284,4.38406632190912e-27,9.39027249380156e-26,8.95186586161064e-26,0.700103921386341,0.887936680782676,ns,P=0.7,FDR=0.888
THCA,Macrophages_M1_quantiseq,Macrophages M1,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM1,287,284,0.0128903345352115,0.0134516976486695,0.000561363113457915,0.73263346925417,0.905430798215688,ns,P=0.733,FDR=0.905
THCA,Neutrophils_xCell,Neutrophils,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),NEUTROPHILS,287,284,3.16971199709289e-25,7.95395684006433e-25,4.78424484297145e-25,0.748721621601434,0.905430798215688,ns,P=0.749,FDR=0.905
THCA,CD8+_naive_T-cells_xCell,CD8+ Naive t-Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD8NAIVETCELLS,287,284,3.23005553857445e-24,5.18299187956571e-24,1.95293634099126e-24,0.791039260018432,0.909216638658508,ns,P=0.791,FDR=0.909
THCA,ly_Endothelial_cells_xCell,Ly Endothelial Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,287,284,0,1.04025871364361e-24,1.04025871364361e-24,0.836197317265363,0.909216638658508,ns,P=0.836,FDR=0.909
THCA,DC_xCell,Dc,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),DC,287,284,0,4.36066498898468e-24,4.36066498898468e-24,0.842804573616487,0.909216638658508,ns,P=0.843,FDR=0.909
THCA,iDC_xCell,Idc,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),IDC,287,284,0,0,0,0.848465642003408,0.909216638658508,ns,P=0.848,FDR=0.909
THCA,CD8+_Tcm_xCell,CD8+ Tcm,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD8TCM,287,284,0,1.671734981141e-24,1.671734981141e-24,0.851515734303993,0.909216638658508,ns,P=0.852,FDR=0.909
THCA,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,287,284,3.42512044566793e-25,2.7625471713314e-23,2.72829596687472e-23,0.856761832582056,0.909216638658508,ns,P=0.857,FDR=0.909
THCA,T_cells_MCPcounter,t Cells,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),TCELLS,287,284,8.57311333333333,8.55164333333333,-0.0214700000000008,0.939945117376677,0.977542922071744,ns,P=0.94,FDR=0.978
THCA,CD8_T_cells_MCPcounter,CD8 t Cells,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),CD8TCELLS,287,284,0.9813,1.0005,0.0192,0.959335961194088,0.978146470237109,ns,P=0.959,FDR=0.978
THCA,CAFs_EPIC,CAFs,TME cell type,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,287,284,0.0187558153472499,0.0207489821820855,0.00199316683483566,0.980774212910402,0.980774212910402,ns,P=0.981,FDR=0.981
THYM,Basophils_xCell,Basophils,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),BASOPHILS,60,62,4.0888932199612e-06,2.06459225041093e-06,-2.02430096955027e-06,3.9264672317663e-07,1.26518005839788e-05,****,P=3.93e-07,FDR=1.27e-05
THYM,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,60,62,142.24135,670.702258333333,528.460908333333,4.86607714768414e-07,1.26518005839788e-05,****,P=4.87e-07,FDR=1.27e-05
THYM,Cytotoxic_lymphocytes_MCPcounter,Cytotoxic Lymphocytes,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),CYTOTOXICLYMPHOCYTES,60,62,29.2087642857143,92.5273285714286,63.3185642857143,5.6283563831371e-06,9.75581773077097e-05,****,P=5.63e-06,FDR=9.76e-05
THYM,T_cells_CD8_quantiseq,t Cells CD8,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TCELLSCD8,60,62,0.215491999164265,0.734674569875919,0.519182570711654,1.61524346065215e-05,0.00020998164988478,****,P=1.62e-05,FDR=2.10e-04
THYM,Macrophages_M2_quantiseq,Macrophages M2,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,60,62,0.0727812169298761,0.0457673807813593,-0.0270138361485168,7.94541830458793e-05,0.000826323503677145,****,P=7.95e-05,FDR=8.26e-04
THYM,CD4_Tcells_EPIC,CD4 Tcells,TME cell type,EPIC,IOBR::deconvo_tme(method='epic'),CD4TCELLS,60,62,0.0714730429852241,0.136058901913765,0.0645858589285406,0.000121333977943912,0.00105156114218057,***,P=1.21e-04,FDR=0.00105
THYM,CD8_T_cells_MCPcounter,CD8 t Cells,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),CD8TCELLS,60,62,92.5832,263.68855,171.10535,0.000347406205826133,0.00244166494575936,***,P=3.47e-04,FDR=0.00244
THYM,CD8_Tcells_EPIC,CD8 Tcells,TME cell type,EPIC,IOBR::deconvo_tme(method='epic'),CD8TCELLS,60,62,0.115814565288349,0.352974830392934,0.237160265104585,0.000375640760886056,0.00244166494575936,***,P=3.76e-04,FDR=0.00244
THYM,Macrophages_EPIC,Macrophages,TME cell type,EPIC,IOBR::deconvo_tme(method='epic'),MACROPHAGES,60,62,0.0210948341566366,0.0144259195466309,-0.00666891461000568,0.000455887628592978,0.00263401740964832,***,P=4.56e-04,FDR=0.00263
THYM,CD4+_Tem_xCell,CD4+ Tem,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,60,62,1.08019019657064e-06,2.40439922932077e-06,1.32420903275013e-06,0.00181573509370621,0.00944182248727227,**,P=0.00182,FDR=0.00944
THYM,B_cells_quantiseq,b Cells,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),BCELLS,60,62,0.00469151112803056,0,-0.00469151112803056,0.00407245360867013,0.0192515988773497,**,P=0.00407,FDR=0.0193
THYM,Endothelial_EPIC,Endothelial,TME cell type,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,60,62,0.0434522578430418,0.0317639115866488,-0.011688346256393,0.00529592213738553,0.0229489959286706,**,P=0.0053,FDR=0.0229
THYM,NKcells_EPIC,NKcells,TME cell type,EPIC,IOBR::deconvo_tme(method='epic'),NKCELLS,60,62,2.63467983047651e-09,4.44417433901943e-10,-2.19026239657457e-09,0.00804466020722555,0.0321786408289022,**,P=0.00804,FDR=0.0322
THYM,Eosinophils_xCell,Eosinophils,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),EOSINOPHILS,60,62,5.43568603128646e-23,1.20419465815312e-24,-5.31526656547115e-23,0.0095133616343893,0.035335343213446,**,P=0.00951,FDR=0.0353
