Cancer,Feature,Display,Category,Method,Source,Canonical,N_Low,N_High,Median_Low,Median_High,Effect,P,FDR,Significance,P_label,FDR_label
PAAD,CAF,CAF,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/PAAD/PAAD_TIDE_score_long.csv,CAF,89,89,0.0548215974713376,0.0942130799428814,0.0393914824715438,0.000412783464489876,0.00288948425142913,***,P=4.13e-04,FDR=0.00289
PAAD,Endothelial_cells_MCPcounter,Endothelial Cells,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,91,92,13.16108,15.270715,2.109635,0.00772051530142473,0.0360290714066487,**,P=0.00772,FDR=0.036
PAAD,HALLMARK_ANGIOGENESIS,Angiogenesis,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),ANGIOGENESIS,91,92,0.284854823368888,0.255918169975059,-0.0289366533938287,0.0321831563760192,0.1114974556122,*,P=0.0322,FDR=0.111
PAAD,Fibroblasts_MCPcounter,Fibroblasts,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,91,92,577.5328625,870.2983,292.7654375,0.0398205198615001,0.1114974556122,*,P=0.0398,FDR=0.111
PAAD,CAFs_EPIC,CAFs,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,91,92,0.269723895884559,0.374325472926955,0.104601577042397,0.089441362549381,0.208696512615222,ns,P=0.0894,FDR=0.209
PAAD,Endothelial_EPIC,Endothelial,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,91,92,0.065081228591659,0.0726580891950444,0.00757686060338547,0.149422131537416,0.284266447286354,ns,P=0.149,FDR=0.284
PAAD,HALLMARK_TGF_BETA_SIGNALING,TGF Beta Signaling,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),TGFBETASIGNALING,91,92,0.243026456649988,0.250252661483535,0.007226204833547,0.162437969877917,0.284266447286354,ns,P=0.162,FDR=0.284
PAAD,Endothelial_cells_xCell,Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,91,92,0,2.94540813882504e-23,2.94540813882504e-23,0.322091911579316,0.501031862456714,ns,P=0.322,FDR=0.501
PAAD,Fibroblasts_xCell,Fibroblasts,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,91,92,3.96796972975206e-22,4.02013787001676e-22,5.21681402646969e-24,0.361982409912971,0.506775373878159,ns,P=0.362,FDR=0.507
PAAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),EPITHELIALMESENCHYMALTRANSITION,91,92,0.501227024885939,0.531155941170904,0.029928916284965,0.474050951935831,0.603337575191057,ns,P=0.474,FDR=0.603
PAAD,HALLMARK_HYPOXIA,Hypoxia,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),HYPOXIA,91,92,-0.0473890977382166,-0.0677835995080689,-0.0203945017698524,0.604640271274423,0.70541364982016,ns,P=0.605,FDR=0.705
PAAD,mv_Endothelial_cells_xCell,Mv Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,91,92,0,0,0,0.872409287995891,0.939517694764805,ns,P=0.872,FDR=0.94
PAAD,ly_Endothelial_cells_xCell,Ly Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,91,92,0,0,0,0.961286728555113,0.961286728555113,ns,P=0.961,FDR=0.961
PCPG,Fibroblasts_xCell,Fibroblasts,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,92,95,0,8.03138856674342e-22,8.03138856674342e-22,1.65112326682973e-07,2.31157257356163e-06,****,P=1.65e-07,FDR=2.31e-06
PCPG,Fibroblasts_MCPcounter,Fibroblasts,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,92,95,52.19498125,65.29535,13.10036875,0.0116448670704257,0.0815140694929796,*,P=0.0116,FDR=0.0815
PCPG,HALLMARK_TGF_BETA_SIGNALING,TGF Beta Signaling,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),TGFBETASIGNALING,92,95,0.456492786006062,0.51354871148252,0.0570559254764578,0.0234516568695168,0.109441065391078,*,P=0.0235,FDR=0.109
PCPG,Endothelial_cells_MCPcounter,Endothelial Cells,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,92,95,15.9102366666667,19.5230833333333,3.61284666666667,0.0635641423074587,0.18033286734295,ns,P=0.0636,FDR=0.18
PCPG,mv_Endothelial_cells_xCell,Mv Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,92,95,1.11444001736854e-23,8.76028113243988e-23,7.64584111507135e-23,0.064404595479625,0.18033286734295,ns,P=0.0644,FDR=0.18
PCPG,HALLMARK_HYPOXIA,Hypoxia,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),HYPOXIA,92,95,0.217740216781992,0.197907914321247,-0.0198323024607449,0.0839505693361866,0.195884661784435,ns,P=0.084,FDR=0.196
PCPG,CAFs_EPIC,CAFs,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,92,95,0.0123320559137376,0.0149204325819714,0.0025883766682338,0.136831887286822,0.273663774573644,ns,P=0.137,FDR=0.274
PCPG,CAF,CAF,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/PCPG/PCPG_TIDE_score_long.csv,CAF,89,90,0.0241602071037331,0.0252914520176362,0.00113124491390305,0.26360215917053,0.461303778548427,ns,P=0.264,FDR=0.461
PCPG,Exclusion,Exclusion,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/PCPG/PCPG_TIDE_score_long.csv,EXCLUSION,89,90,0.261597077422478,0.273677208332465,0.0120801309099865,0.30644292200773,0.476688989789802,ns,P=0.306,FDR=0.477
PCPG,HALLMARK_ANGIOGENESIS,Angiogenesis,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),ANGIOGENESIS,92,95,0.350904897556215,0.37294315721583,0.0220382596596153,0.46642540374536,0.621344530566172,ns,P=0.466,FDR=0.621
PCPG,Endothelial_EPIC,Endothelial,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,92,95,0.113869039834366,0.127287335847563,0.0134182960131964,0.488199274016278,0.621344530566172,ns,P=0.488,FDR=0.621
PCPG,Endothelial_cells_xCell,Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,92,95,0,0,0,0.781362059006173,0.817098077386104,ns,P=0.781,FDR=0.817
PCPG,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),EPITHELIALMESENCHYMALTRANSITION,92,95,0.267941316549569,0.261696479716524,-0.00624483683304472,0.794257994101088,0.817098077386104,ns,P=0.794,FDR=0.817
PCPG,ly_Endothelial_cells_xCell,Ly Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,92,95,6.17966320371074e-24,2.98623891925984e-24,-3.1934242844509e-24,0.817098077386104,0.817098077386104,ns,P=0.817,FDR=0.817
PRAD,HALLMARK_TGF_BETA_SIGNALING,TGF Beta Signaling,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),TGFBETASIGNALING,274,279,0.500620371791001,0.565045156486725,0.0644247846957242,5.67715121894331e-16,7.94801170652063e-15,****,P=5.68e-16,FDR=7.95e-15
PRAD,Endothelial_cells_MCPcounter,Endothelial Cells,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,274,279,7.640355,9.76047666666667,2.12012166666667,1.43393963614631e-08,1.00375774530242e-07,****,P=1.43e-08,FDR=1.00e-07
PRAD,Exclusion,Exclusion,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/PRAD/PRAD_TIDE_score_long.csv,EXCLUSION,248,249,0.596756062092678,0.682034734235389,0.085278672142711,8.1023133716629e-05,0.000378107957344269,****,P=8.10e-05,FDR=3.78e-04
PRAD,CAFs_EPIC,CAFs,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,274,279,0.0202157781195508,0.0274423124428363,0.00722653432328549,0.00015673710672456,0.000548579873535959,***,P=1.57e-04,FDR=5.49e-04
PRAD,CAF,CAF,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/PRAD/PRAD_TIDE_score_long.csv,CAF,248,249,0.0400638223078303,0.0475670815659611,0.00750325925813086,0.000445450206849125,0.00124726057917755,***,P=4.45e-04,FDR=0.00125
PRAD,HALLMARK_ANGIOGENESIS,Angiogenesis,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),ANGIOGENESIS,274,279,0.113630459730268,0.1327303617864,0.0190999020561313,0.00284673586676511,0.00664238368911859,**,P=0.00285,FDR=0.00664
PRAD,Endothelial_cells_xCell,Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,274,279,5.93733119477259e-23,0,-5.93733119477259e-23,0.0115289177175906,0.0230578354351812,*,P=0.0115,FDR=0.0231
PRAD,HALLMARK_HYPOXIA,Hypoxia,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),HYPOXIA,274,279,0.22977516955665,0.203708518934097,-0.0260666506225531,0.028435695644293,0.0497624673775128,*,P=0.0284,FDR=0.0498
PRAD,Fibroblasts_MCPcounter,Fibroblasts,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,274,279,142.03163125,157.8535375,15.82190625,0.150429879637995,0.234002034992436,ns,P=0.15,FDR=0.234
PRAD,Endothelial_EPIC,Endothelial,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,274,279,0.0573247986693262,0.058726592566116,0.0014017938967898,0.234689668671252,0.325560579586774,ns,P=0.235,FDR=0.326
PRAD,ly_Endothelial_cells_xCell,Ly Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,274,279,5.61458924121831e-25,0,-5.61458924121831e-25,0.255797598246751,0.325560579586774,ns,P=0.256,FDR=0.326
PRAD,Fibroblasts_xCell,Fibroblasts,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,274,279,3.40344746437874e-23,1.53697404327576e-22,1.19662929683789e-22,0.336419075229894,0.388334592412703,ns,P=0.336,FDR=0.388
PRAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),EPITHELIALMESENCHYMALTRANSITION,274,279,0.245658145571385,0.242830536834646,-0.00282760873673912,0.360596407240367,0.388334592412703,ns,P=0.361,FDR=0.388
PRAD,mv_Endothelial_cells_xCell,Mv Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,274,279,0,0,0,0.642299237213028,0.642299237213028,ns,P=0.642,FDR=0.642
READ,Exclusion,Exclusion,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/READ/READ_TIDE_score_long.csv,EXCLUSION,83,83,0.479254482539007,0.591676927404569,0.112422444865562,0.000209209466705107,0.0029289325338715,***,P=2.09e-04,FDR=0.00293
READ,Endothelial_cells_MCPcounter,Endothelial Cells,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,89,87,7.77699333333333,9.82906,2.05206666666667,0.00183410237799192,0.0128387166459435,**,P=0.00183,FDR=0.0128
READ,HALLMARK_ANGIOGENESIS,Angiogenesis,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),ANGIOGENESIS,89,87,0.146072057464632,0.184009416853874,0.0379373593892415,0.00970428086721939,0.0452866440470239,**,P=0.0097,FDR=0.0453
READ,Fibroblasts_MCPcounter,Fibroblasts,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,89,87,156.822175,240.0125875,83.1904125,0.0435851771544633,0.152548120040622,*,P=0.0436,FDR=0.153
READ,CAF,CAF,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/READ/READ_TIDE_score_long.csv,CAF,83,83,0.0164669815590876,0.0206293011841117,0.0041623196250241,0.139093353688855,0.352917114531109,ns,P=0.139,FDR=0.353
READ,CAFs_EPIC,CAFs,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,89,87,0.0596603817391097,0.0809671428732032,0.0213067611340934,0.151250191941904,0.352917114531109,ns,P=0.151,FDR=0.353
READ,HALLMARK_HYPOXIA,Hypoxia,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),HYPOXIA,89,87,0.188123750735467,0.182777774919292,-0.00534597581617416,0.206407468349553,0.363506150682316,ns,P=0.206,FDR=0.364
READ,Endothelial_cells_xCell,Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,89,87,2.33321132504068e-23,0,-2.33321132504068e-23,0.207717800389895,0.363506150682316,ns,P=0.208,FDR=0.364
READ,mv_Endothelial_cells_xCell,Mv Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,89,87,2.85791847878093e-23,0,-2.85791847878093e-23,0.296534581569303,0.424383310859637,ns,P=0.297,FDR=0.424
READ,Endothelial_EPIC,Endothelial,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,89,87,0.0337999893043386,0.0346652297943827,0.000865240490044085,0.303130936328312,0.424383310859637,ns,P=0.303,FDR=0.424
READ,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),EPITHELIALMESENCHYMALTRANSITION,89,87,0.297296295939136,0.297112003200042,-0.000184292739093928,0.395746872806737,0.503677838117666,ns,P=0.396,FDR=0.504
READ,HALLMARK_TGF_BETA_SIGNALING,TGF Beta Signaling,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),TGFBETASIGNALING,89,87,0.418893282095047,0.436925829839162,0.0180325477441155,0.52851573750771,0.616601693758995,ns,P=0.529,FDR=0.617
READ,ly_Endothelial_cells_xCell,Ly Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,89,87,6.73867132354187e-24,0,-6.73867132354187e-24,0.595511671756868,0.641320261892011,ns,P=0.596,FDR=0.641
READ,Fibroblasts_xCell,Fibroblasts,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,89,87,0,0,0,0.64982710006646,0.64982710006646,ns,P=0.65,FDR=0.65
SARC,HALLMARK_TGF_BETA_SIGNALING,TGF Beta Signaling,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),TGFBETASIGNALING,130,135,0.0816090555409092,0.117606690053356,0.0359976345124471,7.11622100143224e-07,9.96270940200513e-06,****,P=7.12e-07,FDR=9.96e-06
SARC,Exclusion,Exclusion,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/SARC/SARC_TIDE_score_long.csv,EXCLUSION,129,130,1.24570351961448,1.49648331633387,0.25077979671939,3.22588284126731e-06,2.25811798888711e-05,****,P=3.23e-06,FDR=2.26e-05
SARC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),EPITHELIALMESENCHYMALTRANSITION,130,135,0.485780904018088,0.453984547356622,-0.0317963566614651,0.0011909260398499,0.00555765485263287,**,P=0.00119,FDR=0.00556
SARC,CAF,CAF,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/SARC/SARC_TIDE_score_long.csv,CAF,129,130,0.151548603727581,0.181848208757441,0.03029960502986,0.00596433477076517,0.0208751716976781,**,P=0.00596,FDR=0.0209
SARC,HALLMARK_ANGIOGENESIS,Angiogenesis,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),ANGIOGENESIS,130,135,0.144692714389273,0.120447281419533,-0.0242454329697398,0.0254712123567255,0.0713193945988314,*,P=0.0255,FDR=0.0713
SARC,Fibroblasts_xCell,Fibroblasts,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,130,135,0,2.79833829458906e-22,2.79833829458906e-22,0.031114994682838,0.0726016542599554,*,P=0.0311,FDR=0.0726
SARC,CAFs_EPIC,CAFs,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,130,135,0.642321736398351,0.440944984018118,-0.201376752380233,0.0768555084758775,0.153711016951755,ns,P=0.0769,FDR=0.154
SARC,Endothelial_cells_xCell,Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,130,135,8.68980676191749e-24,0,-8.68980676191749e-24,0.091978166022783,0.16096179053987,ns,P=0.092,FDR=0.161
SARC,Endothelial_EPIC,Endothelial,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,130,135,0.0374428565280859,0.0603214734211444,0.0228786168930585,0.143906148870644,0.223854009354334,ns,P=0.144,FDR=0.224
SARC,mv_Endothelial_cells_xCell,Mv Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,130,135,3.80486522455225e-23,4.93864126811081e-23,1.13377604355856e-23,0.270016449152805,0.378023028813927,ns,P=0.27,FDR=0.378
SARC,Endothelial_cells_MCPcounter,Endothelial Cells,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,130,135,23.1192716666667,22.89083,-0.228441666666669,0.573056784036328,0.729344997864417,ns,P=0.573,FDR=0.729
SARC,HALLMARK_HYPOXIA,Hypoxia,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),HYPOXIA,130,135,-0.0404429504792652,-0.0351831572601831,0.00525979321908207,0.695055518934669,0.778097529973477,ns,P=0.695,FDR=0.778
SARC,ly_Endothelial_cells_xCell,Ly Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,130,135,0,0,0,0.722519134975372,0.778097529973477,ns,P=0.723,FDR=0.778
SARC,Fibroblasts_MCPcounter,Fibroblasts,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,130,135,1722.60805625,1744.825175,22.2171187499998,0.903652888655924,0.903652888655924,ns,P=0.904,FDR=0.904
SKCM,Exclusion,Exclusion,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/SKCM/SKCM_TIDE_score_long.csv,EXCLUSION,234,235,0.514227447017584,0.812739878890198,0.298512431872614,1.62007671178312e-19,2.26810739649637e-18,****,P=1.62e-19,FDR=2.27e-18
SKCM,CAF,CAF,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/SKCM/SKCM_TIDE_score_long.csv,CAF,234,235,0.0521212655491388,0.0776541762263198,0.025532910677181,3.89211595026992e-12,2.72448116518895e-11,****,P=3.89e-12,FDR=2.72e-11
SKCM,HALLMARK_TGF_BETA_SIGNALING,TGF Beta Signaling,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),TGFBETASIGNALING,236,237,0.275451889087113,0.316520959217562,0.0410690701304494,1.93356473711326e-07,9.02330210652855e-07,****,P=1.93e-07,FDR=9.02e-07
SKCM,Endothelial_cells_MCPcounter,Endothelial Cells,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,236,237,6.98993,8.80158666666667,1.81165666666667,2.6634432000948e-05,9.32205120033179e-05,****,P=2.66e-05,FDR=9.32e-05
SKCM,HALLMARK_ANGIOGENESIS,Angiogenesis,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),ANGIOGENESIS,236,237,0.092394730329157,0.112209686900932,0.0198149565717746,0.0152224171314887,0.0426227679681684,*,P=0.0152,FDR=0.0426
SKCM,Fibroblasts_xCell,Fibroblasts,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,236,237,2.90963898702046e-22,5.80786276548179e-22,2.89822377846133e-22,0.0807586243465086,0.171126004603182,ns,P=0.0808,FDR=0.171
SKCM,Fibroblasts_MCPcounter,Fibroblasts,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,236,237,153.625175,180.226675,26.6015,0.0855630023015909,0.171126004603182,ns,P=0.0856,FDR=0.171
SKCM,HALLMARK_HYPOXIA,Hypoxia,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),HYPOXIA,236,237,0.150310753141185,0.137908859379305,-0.0124018937618799,0.259357504201469,0.453875632352571,ns,P=0.259,FDR=0.454
SKCM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),EPITHELIALMESENCHYMALTRANSITION,236,237,0.266058265032305,0.227995757059971,-0.0380625079723335,0.309519878257555,0.48147536617842,ns,P=0.31,FDR=0.481
SKCM,Endothelial_EPIC,Endothelial,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,236,237,0.0389381538079992,0.0376318980061459,-0.00130625580185329,0.417733207822626,0.584826490951676,ns,P=0.418,FDR=0.585
SKCM,ly_Endothelial_cells_xCell,Ly Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,236,237,0,0,0,0.544783890352754,0.656863109393178,ns,P=0.545,FDR=0.657
SKCM,mv_Endothelial_cells_xCell,Mv Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,236,237,3.60015573537587e-23,0,-3.60015573537587e-23,0.56302552233701,0.656863109393178,ns,P=0.563,FDR=0.657
SKCM,CAFs_EPIC,CAFs,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,236,237,0.0489556016728942,0.0509292235252091,0.00197362185231484,0.918281612762435,0.934396664657147,ns,P=0.918,FDR=0.934
SKCM,Endothelial_cells_xCell,Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,236,237,6.82200187373812e-25,3.41803292527382e-26,-6.48019858121074e-25,0.934396664657147,0.934396664657147,ns,P=0.934,FDR=0.934
STAD,HALLMARK_TGF_BETA_SIGNALING,TGF Beta Signaling,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),TGFBETASIGNALING,204,198,0.396892263850676,0.4325991830042,0.0357069191535243,1.81932313821944e-06,2.54705239350722e-05,****,P=1.82e-06,FDR=2.55e-05
STAD,HALLMARK_ANGIOGENESIS,Angiogenesis,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),ANGIOGENESIS,204,198,0.179587834967373,0.21471831705867,0.0351304820912963,0.000277186133705016,0.00194030293593511,***,P=2.77e-04,FDR=0.00194
STAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),EPITHELIALMESENCHYMALTRANSITION,204,198,0.415591504206049,0.35086922900365,-0.0647222752023985,0.00153143471668383,0.00714669534452452,**,P=0.00153,FDR=0.00715
STAD,Exclusion,Exclusion,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/STAD/STAD_TIDE_score_long.csv,EXCLUSION,187,188,0.297951931459695,0.449664592603929,0.151712661144233,0.0156188015240973,0.0546658053343404,*,P=0.0156,FDR=0.0547
STAD,Endothelial_EPIC,Endothelial,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,204,198,0.0688592541084931,0.0555688533450704,-0.0132904007634227,0.0229144330846687,0.0571809358086323,*,P=0.0229,FDR=0.0572
STAD,HALLMARK_HYPOXIA,Hypoxia,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),HYPOXIA,204,198,0.0240242692085217,0.0625588807967483,0.0385346115882267,0.0245061153465567,0.0571809358086323,*,P=0.0245,FDR=0.0572
STAD,Endothelial_cells_MCPcounter,Endothelial Cells,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,204,198,9.67113666666667,10.1129783333333,0.441841666666667,0.0830810503582727,0.166162100716545,ns,P=0.0831,FDR=0.166
STAD,ly_Endothelial_cells_xCell,Ly Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,204,198,1.04487827140664e-23,7.13662427638941e-24,-3.31215843767703e-24,0.321765374899985,0.563089406074974,ns,P=0.322,FDR=0.563
STAD,Fibroblasts_MCPcounter,Fibroblasts,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,204,198,279.49154375,291.079275,11.58773125,0.449136681912614,0.698657060752954,ns,P=0.449,FDR=0.699
STAD,Fibroblasts_xCell,Fibroblasts,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,204,198,0,0,0,0.566477063840802,0.729817884605462,ns,P=0.566,FDR=0.73
STAD,mv_Endothelial_cells_xCell,Mv Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,204,198,2.98886384178136e-23,7.46756280864662e-24,-2.2421075609167e-23,0.573428337904292,0.729817884605462,ns,P=0.573,FDR=0.73
STAD,CAF,CAF,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/STAD/STAD_TIDE_score_long.csv,CAF,187,188,0.0297413627611342,0.0309799823171121,0.00123861955597785,0.66014544613993,0.770169687163251,ns,P=0.66,FDR=0.77
