Cancer	Feature	P	FDR	Significance	P_label	FDR_label
CHOL	HALLMARK_MYC_TARGETS_V1	9.99900009999e-05	0.000306556556556557	***	P < 0.001	P < 0.001
CHOL	HALLMARK_MYC_TARGETS_V2	0.000100060036021613	0.000306556556556557	***	P < 0.001	P < 0.001
CHOL	HALLMARK_MYOGENESIS	0.0693930606939306	0.0971502849715029	ns	P = 0.0694	P = 0.0972
CHOL	HALLMARK_NOTCH_SIGNALING	0.00556004852405985	0.0093945647475494	**	P = 0.00556	P = 0.00939
CHOL	HALLMARK_OXIDATIVE_PHOSPHORYLATION			""	NA	NA
CHOL	HALLMARK_P53_PATHWAY	0.002999700029997	0.005443900054439	**	P = 0.003	P = 0.00544
CHOL	HALLMARK_PANCREAS_BETA_CELLS	0.809198634263908	0.809198634263908	ns	P = 0.809	P = 0.809
CHOL	HALLMARK_PEROXISOME	0.0043995600439956	0.0076992300769923	**	P = 0.0044	P = 0.0077
CHOL	HALLMARK_PI3K_AKT_MTOR_SIGNALING	9.99900009999e-05	0.000306556556556557	***	P < 0.001	P < 0.001
CHOL	HALLMARK_PROTEIN_SECRETION	9.99900009999e-05	0.000306556556556557	***	P < 0.001	P < 0.001
CHOL	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.100550826239359	0.129397316678589	ns	P = 0.101	P = 0.129
CHOL	HALLMARK_SPERMATOGENESIS	0.0001999800019998	0.000515737899894221	***	P < 0.001	P < 0.001
CHOL	HALLMARK_TGF_BETA_SIGNALING	0.0001001001001001	0.000306556556556557	***	P < 0.001	P < 0.001
CHOL	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0916908309169083	0.12142839770077	ns	P = 0.0917	P = 0.121
CHOL	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	9.99900009999e-05	0.000306556556556557	***	P < 0.001	P < 0.001
CHOL	HALLMARK_UV_RESPONSE_DN	9.99900009999e-05	0.000306556556556557	***	P < 0.001	P < 0.001
CHOL	HALLMARK_UV_RESPONSE_UP	9.99900009999e-05	0.000306556556556557	***	P < 0.001	P < 0.001
CHOL	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.00110386352232815	0.00270446562970396	**	P = 0.0011	P = 0.0027
CHOL	HALLMARK_XENOBIOTIC_METABOLISM	0.277672232776722	0.316417195489753	ns	P = 0.278	P = 0.316
COAD	HALLMARK_ADIPOGENESIS	9.99900009999e-05	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_ALLOGRAFT_REJECTION	9.99900009999e-05	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_ANDROGEN_RESPONSE	1e-04	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_ANGIOGENESIS	0.145200241497283	0.157826349453569	ns	P = 0.145	P = 0.158
COAD	HALLMARK_APICAL_JUNCTION	9.99900009999e-05	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_APICAL_SURFACE	0.0491425132885368	0.0546027925428186	ns	P = 0.0491	P = 0.0546
COAD	HALLMARK_APOPTOSIS	9.99900009999e-05	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_BILE_ACID_METABOLISM	3e-04	0.000441176470588235	***	P < 0.001	P < 0.001
COAD	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.000600180054016205	0.000811054127048926	***	P < 0.001	P < 0.001
COAD	HALLMARK_COAGULATION	0.986401359864013	0.986401359864013	ns	P = 0.986	P = 0.986
COAD	HALLMARK_COMPLEMENT	9.99900009999e-05	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_DNA_REPAIR	9.99900009999e-05	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_E2F_TARGETS	9.99900009999e-05	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.0144985501449855	0.0172601787440304	*	P = 0.0145	P = 0.0173
COAD	HALLMARK_ESTROGEN_RESPONSE_EARLY	9.99900009999e-05	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_ESTROGEN_RESPONSE_LATE	9.99900009999e-05	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_FATTY_ACID_METABOLISM	9.99900009999e-05	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_G2M_CHECKPOINT	9.99900009999e-05	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_GLYCOLYSIS	9.99900009999e-05	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_HEDGEHOG_SIGNALING	0.0337089957737975	0.038305677015679	*	P = 0.0337	P = 0.0383
COAD	HALLMARK_HEME_METABOLISM	9.99900009999e-05	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_HYPOXIA	0.0004999500049995	0.00069437500694375	***	P < 0.001	P < 0.001
COAD	HALLMARK_IL2_STAT5_SIGNALING	9.99900009999e-05	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0019	0.00243589743589744	**	P = 0.0019	P = 0.00244
COAD	HALLMARK_INFLAMMATORY_RESPONSE	0.0004999500049995	0.00069437500694375	***	P < 0.001	P < 0.001
COAD	HALLMARK_INTERFERON_ALPHA_RESPONSE	1e-04	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_INTERFERON_GAMMA_RESPONSE	9.99900009999e-05	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_KRAS_SIGNALING_DN	0.768123187681232	0.800128320501283	ns	P = 0.768	P = 0.8
COAD	HALLMARK_KRAS_SIGNALING_UP	9.99900009999e-05	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_MITOTIC_SPINDLE	9.99900009999e-05	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_MTORC1_SIGNALING	9.99900009999e-05	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_MYC_TARGETS_V1	9.99900009999e-05	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_MYC_TARGETS_V2	0.000100110121133247	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_MYOGENESIS	0.810718928107189	0.827264212354275	ns	P = 0.811	P = 0.827
COAD	HALLMARK_NOTCH_SIGNALING	0.00171370967741935	0.00225488115449915	**	P = 0.00171	P = 0.00225
COAD	HALLMARK_OXIDATIVE_PHOSPHORYLATION	9.99900009999e-05	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_P53_PATHWAY	0.0001999800019998	0.00030300000303	***	P < 0.001	P < 0.001
COAD	HALLMARK_PANCREAS_BETA_CELLS	0.220827475396666	0.234922846166666	ns	P = 0.221	P = 0.235
COAD	HALLMARK_PEROXISOME	1e-04	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_PI3K_AKT_MTOR_SIGNALING	1e-04	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_PROTEIN_SECRETION	1e-04	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.0246492985971944	0.0286619751130167	*	P = 0.0246	P = 0.0287
COAD	HALLMARK_SPERMATOGENESIS	9.99900009999e-05	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_TGF_BETA_SIGNALING	0.000100140196274785	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_TNFA_SIGNALING_VIA_NFKB	9.99900009999e-05	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	1e-04	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_UV_RESPONSE_DN	9.99900009999e-05	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_UV_RESPONSE_UP	9.99900009999e-05	0.000156469056679351	***	P < 0.001	P < 0.001
COAD	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.00913196186653287	0.0111365388616254	*	P = 0.00913	P = 0.0111
COAD	HALLMARK_XENOBIOTIC_METABOLISM	0.0047995200479952	0.005999400059994	**	P = 0.0048	P = 0.006
DLBC	HALLMARK_ADIPOGENESIS	9.99900009999e-05	0.000211141515489342	***	P < 0.001	P < 0.001
DLBC	HALLMARK_ALLOGRAFT_REJECTION	0.0094990500949905	0.0124987501249875	*	P = 0.0095	P = 0.0125
DLBC	HALLMARK_ANDROGEN_RESPONSE	0.000100050025012506	0.000211141515489342	***	P < 0.001	P < 0.001
DLBC	HALLMARK_ANGIOGENESIS	0.0116006919711	0.0148726820142308	*	P = 0.0116	P = 0.0149
DLBC	HALLMARK_APICAL_JUNCTION	9.99900009999e-05	0.000211141515489342	***	P < 0.001	P < 0.001
DLBC	HALLMARK_APICAL_SURFACE	0.201273113064565	0.223636792293961	ns	P = 0.201	P = 0.224
DLBC	HALLMARK_APOPTOSIS	1e-04	0.000211141515489342	***	P < 0.001	P < 0.001
DLBC	HALLMARK_BILE_ACID_METABOLISM	0.00590236094437775	0.00797616343834831	**	P = 0.0059	P = 0.00798
DLBC	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0369665397715889	0.0440077854423677	*	P = 0.037	P = 0.044
DLBC	HALLMARK_COAGULATION	0.74012598740126	0.755230599389041	ns	P = 0.74	P = 0.755
DLBC	HALLMARK_COMPLEMENT	0.0005999400059994	0.000999900009999	***	P < 0.001	P < 0.001
DLBC	HALLMARK_DNA_REPAIR	0.0001000100010001	0.000211141515489342	***	P < 0.001	P < 0.001
DLBC	HALLMARK_E2F_TARGETS	9.99900009999e-05	0.000211141515489342	***	P < 0.001	P < 0.001
DLBC	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	9.99900009999e-05	0.000211141515489342	***	P < 0.001	P < 0.001
DLBC	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.0005999400059994	0.000999900009999	***	P < 0.001	P < 0.001
DLBC	HALLMARK_ESTROGEN_RESPONSE_LATE	0.1004899510049	0.116848780238255	ns	P = 0.1	P = 0.117
DLBC	HALLMARK_FATTY_ACID_METABOLISM	1e-04	0.000211141515489342	***	P < 0.001	P < 0.001
DLBC	HALLMARK_G2M_CHECKPOINT	9.99900009999e-05	0.000211141515489342	***	P < 0.001	P < 0.001
DLBC	HALLMARK_GLYCOLYSIS	9.99900009999e-05	0.000211141515489342	***	P < 0.001	P < 0.001
DLBC	HALLMARK_HEDGEHOG_SIGNALING	0.0201485702655948	0.0245714271531644	*	P = 0.0201	P = 0.0246
DLBC	HALLMARK_HEME_METABOLISM	9.99900009999e-05	0.000211141515489342	***	P < 0.001	P < 0.001
DLBC	HALLMARK_HYPOXIA	9.99900009999e-05	0.000211141515489342	***	P < 0.001	P < 0.001
DLBC	HALLMARK_IL2_STAT5_SIGNALING	0.0003999600039996	0.000740666674073334	***	P < 0.001	P < 0.001
DLBC	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.000700560448358687	0.00112993620703014	**	P < 0.001	P = 0.00113
DLBC	HALLMARK_INFLAMMATORY_RESPONSE	0.0004999500049995	0.000892767866070536	***	P < 0.001	P < 0.001
DLBC	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.00240168117682378	0.00343097310974825	**	P = 0.0024	P = 0.00343
DLBC	HALLMARK_INTERFERON_GAMMA_RESPONSE	9.99900009999e-05	0.000211141515489342	***	P < 0.001	P < 0.001
DLBC	HALLMARK_KRAS_SIGNALING_DN	0.709329067093291	0.738884444888845	ns	P = 0.709	P = 0.739
DLBC	HALLMARK_KRAS_SIGNALING_UP	9.99900009999e-05	0.000211141515489342	***	P < 0.001	P < 0.001
DLBC	HALLMARK_MITOTIC_SPINDLE	9.99900009999e-05	0.000211141515489342	***	P < 0.001	P < 0.001
DLBC	HALLMARK_MTORC1_SIGNALING	9.99900009999e-05	0.000211141515489342	***	P < 0.001	P < 0.001
DLBC	HALLMARK_MYC_TARGETS_V1	9.99900009999e-05	0.000211141515489342	***	P < 0.001	P < 0.001
DLBC	HALLMARK_MYC_TARGETS_V2	0.000200924251557163	0.000386392791456083	***	P < 0.001	P < 0.001
DLBC	HALLMARK_MYOGENESIS	0.176782321767823	0.20088900200889	ns	P = 0.177	P = 0.201
DLBC	HALLMARK_NOTCH_SIGNALING	0.0158470504038442	0.0198088130048052	*	P = 0.0158	P = 0.0198
DLBC	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.564343565643436	0.600365495365357	ns	P = 0.564	P = 0.6
DLBC	HALLMARK_P53_PATHWAY	0.0008999100089991	0.001363500013635	**	P < 0.001	P = 0.00136
DLBC	HALLMARK_PANCREAS_BETA_CELLS	0.796489804200061	0.796489804200061	ns	P = 0.796	P = 0.796
DLBC	HALLMARK_PEROXISOME	0.000200080032012805	0.000386392791456083	***	P < 0.001	P < 0.001
DLBC	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.000100040016006403	0.000211141515489342	***	P < 0.001	P < 0.001
DLBC	HALLMARK_PROTEIN_SECRETION	0.000100070049034324	0.000211141515489342	***	P < 0.001	P < 0.001
DLBC	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.407646524765459	0.443094048658108	ns	P = 0.408	P = 0.443
DLBC	HALLMARK_SPERMATOGENESIS	0.0007999200079992	0.00124987501249875	**	P < 0.001	P = 0.00125
DLBC	HALLMARK_TGF_BETA_SIGNALING	0.000100603621730382	0.000211141515489342	***	P < 0.001	P < 0.001
DLBC	HALLMARK_TNFA_SIGNALING_VIA_NFKB	9.99900009999e-05	0.000211141515489342	***	P < 0.001	P < 0.001
DLBC	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.0001000200040008	0.000211141515489342	***	P < 0.001	P < 0.001
DLBC	HALLMARK_UV_RESPONSE_DN	1e-04	0.000211141515489342	***	P < 0.001	P < 0.001
DLBC	HALLMARK_UV_RESPONSE_UP	0.0012	0.00176470588235294	**	P = 0.0012	P = 0.00176
DLBC	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.000101347927434884	0.000211141515489342	***	P < 0.001	P < 0.001
DLBC	HALLMARK_XENOBIOTIC_METABOLISM	0.0033996600339966	0.0047217500472175	**	P = 0.0034	P = 0.00472
ESCA	HALLMARK_ADIPOGENESIS	9.99900009999e-05	0.000228731540649884	***	P < 0.001	P < 0.001
ESCA	HALLMARK_ALLOGRAFT_REJECTION	0.956604339566043	1	ns	P = 0.957	P = 1
ESCA	HALLMARK_ANDROGEN_RESPONSE	1e-04	0.000228731540649884	***	P < 0.001	P < 0.001
ESCA	HALLMARK_ANGIOGENESIS	0.166867712102935	0.210780267919497	ns	P = 0.167	P = 0.211
ESCA	HALLMARK_APICAL_JUNCTION	0.0095990400959904	0.0158880663657772	*	P = 0.0096	P = 0.0159
ESCA	HALLMARK_APICAL_SURFACE	0.0820476858345021	0.109396914446003	ns	P = 0.082	P = 0.109
ESCA	HALLMARK_APOPTOSIS	0.000999900009999	0.001999800019998	**	P < 0.001	P = 0.002
ESCA	HALLMARK_BILE_ACID_METABOLISM	0.015998400159984	0.023997600239976	*	P = 0.016	P = 0.024
ESCA	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0001000100010001	0.000228731540649884	***	P < 0.001	P < 0.001
ESCA	HALLMARK_COAGULATION	1	1	ns	P = 1	P = 1
ESCA	HALLMARK_COMPLEMENT	0.861813818618138	0.962024727759782	ns	P = 0.862	P = 0.962
ESCA	HALLMARK_DNA_REPAIR	9.99900009999e-05	0.000228731540649884	***	P < 0.001	P < 0.001
ESCA	HALLMARK_E2F_TARGETS	9.99900009999e-05	0.000228731540649884	***	P < 0.001	P < 0.001
ESCA	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.0157984201579842	0.023997600239976	*	P = 0.0158	P = 0.024
ESCA	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.126787321267873	0.164480849212376	ns	P = 0.127	P = 0.164
ESCA	HALLMARK_ESTROGEN_RESPONSE_LATE	0.0028997100289971	0.00535331082276388	**	P = 0.0029	P = 0.00535
ESCA	HALLMARK_FATTY_ACID_METABOLISM	9.99900009999e-05	0.000228731540649884	***	P < 0.001	P < 0.001
ESCA	HALLMARK_G2M_CHECKPOINT	9.99900009999e-05	0.000228731540649884	***	P < 0.001	P < 0.001
ESCA	HALLMARK_GLYCOLYSIS	9.99900009999e-05	0.000228731540649884	***	P < 0.001	P < 0.001
ESCA	HALLMARK_HEDGEHOG_SIGNALING	0.00130679533574588	0.00250904704463209	**	P = 0.00131	P = 0.00251
ESCA	HALLMARK_HEME_METABOLISM	9.99900009999e-05	0.000228731540649884	***	P < 0.001	P < 0.001
ESCA	HALLMARK_HYPOXIA	0.0305969403059694	0.0431956804319568	*	P = 0.0306	P = 0.0432
ESCA	HALLMARK_IL2_STAT5_SIGNALING	0.0302969703029697	0.0431956804319568	*	P = 0.0303	P = 0.0432
ESCA	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.948405159484052	1	ns	P = 0.948	P = 1
ESCA	HALLMARK_INFLAMMATORY_RESPONSE			""	NA	NA
ESCA	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.563643635636436	0.659875475867047	ns	P = 0.564	P = 0.66
ESCA	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.98020197980202	1	ns	P = 0.98	P = 1
ESCA	HALLMARK_KRAS_SIGNALING_DN	0.816718328167183	0.933392375048209	ns	P = 0.817	P = 0.933
ESCA	HALLMARK_KRAS_SIGNALING_UP	0.996700329967003	1	ns	P = 0.997	P = 1
ESCA	HALLMARK_MITOTIC_SPINDLE	9.99900009999e-05	0.000228731540649884	***	P < 0.001	P < 0.001
ESCA	HALLMARK_MTORC1_SIGNALING	9.99900009999e-05	0.000228731540649884	***	P < 0.001	P < 0.001
ESCA	HALLMARK_MYC_TARGETS_V1	9.99900009999e-05	0.000228731540649884	***	P < 0.001	P < 0.001
ESCA	HALLMARK_MYC_TARGETS_V2	0.000100070049034324	0.000228731540649884	***	P < 0.001	P < 0.001
ESCA	HALLMARK_MYOGENESIS	0.299070092990701	0.368086268296247	ns	P = 0.299	P = 0.368
ESCA	HALLMARK_NOTCH_SIGNALING	0.0778370758231799	0.106747989700361	ns	P = 0.0778	P = 0.107
ESCA	HALLMARK_OXIDATIVE_PHOSPHORYLATION	9.99900009999e-05	0.000228731540649884	***	P < 0.001	P < 0.001
ESCA	HALLMARK_P53_PATHWAY	0.0032996700329967	0.0058660800586608	**	P = 0.0033	P = 0.00587
ESCA	HALLMARK_PANCREAS_BETA_CELLS	0.462873770820791	0.555448524984949	ns	P = 0.463	P = 0.555
ESCA	HALLMARK_PEROXISOME	9.99900009999e-05	0.000228731540649884	***	P < 0.001	P < 0.001
ESCA	HALLMARK_PI3K_AKT_MTOR_SIGNALING	9.99900009999e-05	0.000228731540649884	***	P < 0.001	P < 0.001
ESCA	HALLMARK_PROTEIN_SECRETION	9.99900009999e-05	0.000228731540649884	***	P < 0.001	P < 0.001
ESCA	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.000300480769230769	0.000655594405594406	***	P < 0.001	P < 0.001
ESCA	HALLMARK_SPERMATOGENESIS	9.99900009999e-05	0.000228731540649884	***	P < 0.001	P < 0.001
ESCA	HALLMARK_TGF_BETA_SIGNALING	0.0103041216486595	0.0164865946378551	*	P = 0.0103	P = 0.0165
ESCA	HALLMARK_TNFA_SIGNALING_VIA_NFKB			""	NA	NA
ESCA	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	9.99900009999e-05	0.000228731540649884	***	P < 0.001	P < 0.001
ESCA	HALLMARK_UV_RESPONSE_DN	9.99900009999e-05	0.000228731540649884	***	P < 0.001	P < 0.001
ESCA	HALLMARK_UV_RESPONSE_UP	9.99900009999e-05	0.000228731540649884	***	P < 0.001	P < 0.001
ESCA	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.000401284109149278	0.000837462488659362	***	P < 0.001	P < 0.001
ESCA	HALLMARK_XENOBIOTIC_METABOLISM	0.0047995200479952	0.00822774865370606	**	P = 0.0048	P = 0.00823
GBM	HALLMARK_ADIPOGENESIS	0.0206979302069793	0.0344965503449655	*	P = 0.0207	P = 0.0345
GBM	HALLMARK_ALLOGRAFT_REJECTION			""	NA	NA
GBM	HALLMARK_ANDROGEN_RESPONSE	0.0005999400059994	0.0014998500149985	**	P < 0.001	P = 0.0015
GBM	HALLMARK_ANGIOGENESIS	0.0206185567010309	0.0344965503449655	*	P = 0.0206	P = 0.0345
GBM	HALLMARK_APICAL_JUNCTION	0.0022997700229977	0.005332800053328	**	P = 0.0023	P = 0.00533
GBM	HALLMARK_APICAL_SURFACE	0.326368658965344	0.450163667538406	ns	P = 0.326	P = 0.45
GBM	HALLMARK_APOPTOSIS	0.918408159184082	0.979270494003231	ns	P = 0.918	P = 0.979
GBM	HALLMARK_BILE_ACID_METABOLISM	0.391060893910609	0.504594701820141	ns	P = 0.391	P = 0.505
GBM	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.107121424284857	0.164802191207472	ns	P = 0.107	P = 0.165
GBM	HALLMARK_COAGULATION			""	NA	NA
GBM	HALLMARK_COMPLEMENT			""	NA	NA
GBM	HALLMARK_DNA_REPAIR	9.99900009999e-05	0.000309269582563381	***	P < 0.001	P < 0.001
GBM	HALLMARK_E2F_TARGETS	9.99900009999e-05	0.000309269582563381	***	P < 0.001	P < 0.001
GBM	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION			""	NA	NA
GBM	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.114088591140886	0.169020135023535	ns	P = 0.114	P = 0.169
GBM	HALLMARK_ESTROGEN_RESPONSE_LATE	0.448455154484552	0.560568943105689	ns	P = 0.448	P = 0.561
GBM	HALLMARK_FATTY_ACID_METABOLISM	0.0433956604339566	0.0694330566943306	ns	P = 0.0434	P = 0.0694
GBM	HALLMARK_G2M_CHECKPOINT	9.99900009999e-05	0.000309269582563381	***	P < 0.001	P < 0.001
GBM	HALLMARK_GLYCOLYSIS	0.0004999500049995	0.00142842858571286	**	P < 0.001	P = 0.00143
GBM	HALLMARK_HEDGEHOG_SIGNALING	0.0189803129732458	0.0344965503449655	*	P = 0.019	P = 0.0345
GBM	HALLMARK_HEME_METABOLISM	9.99900009999e-05	0.000309269582563381	***	P < 0.001	P < 0.001
GBM	HALLMARK_HYPOXIA	0.983201679832017	0.995200479952005	ns	P = 0.983	P = 0.995
GBM	HALLMARK_IL2_STAT5_SIGNALING			""	NA	NA
GBM	HALLMARK_IL6_JAK_STAT3_SIGNALING			""	NA	NA
GBM	HALLMARK_INFLAMMATORY_RESPONSE			""	NA	NA
GBM	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.995200479952005	0.995200479952005	ns	P = 0.995	P = 0.995
GBM	HALLMARK_INTERFERON_GAMMA_RESPONSE			""	NA	NA
GBM	HALLMARK_KRAS_SIGNALING_DN	0.337666233376662	0.450221644502216	ns	P = 0.338	P = 0.45
GBM	HALLMARK_KRAS_SIGNALING_UP			""	NA	NA
GBM	HALLMARK_MITOTIC_SPINDLE	9.99900009999e-05	0.000309269582563381	***	P < 0.001	P < 0.001
GBM	HALLMARK_MTORC1_SIGNALING	9.99900009999e-05	0.000309269582563381	***	P < 0.001	P < 0.001
GBM	HALLMARK_MYC_TARGETS_V1	9.99900009999e-05	0.000309269582563381	***	P < 0.001	P < 0.001
GBM	HALLMARK_MYC_TARGETS_V2	0.000100170289492137	0.000309269582563381	***	P < 0.001	P < 0.001
GBM	HALLMARK_MYOGENESIS	0.772522747725227	0.882883140257403	ns	P = 0.773	P = 0.883
GBM	HALLMARK_NOTCH_SIGNALING	0.00577156743620899	0.011543134872418	*	P = 0.00577	P = 0.0115
GBM	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.307769223077692	0.439670318682417	ns	P = 0.308	P = 0.44
GBM	HALLMARK_P53_PATHWAY	0.661033896610339	0.777686937188634	ns	P = 0.661	P = 0.778
GBM	HALLMARK_PANCREAS_BETA_CELLS	0.604512944494812	0.732742963024015	ns	P = 0.605	P = 0.733
GBM	HALLMARK_PEROXISOME	0.0023997600239976	0.005332800053328	**	P = 0.0024	P = 0.00533
GBM	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.0005999400059994	0.0014998500149985	**	P < 0.001	P = 0.0015
GBM	HALLMARK_PROTEIN_SECRETION	9.99900009999e-05	0.000309269582563381	***	P < 0.001	P < 0.001
GBM	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.922822159775191	0.979270494003231	ns	P = 0.923	P = 0.979
GBM	HALLMARK_SPERMATOGENESIS	9.99900009999e-05	0.000309269582563381	***	P < 0.001	P < 0.001
GBM	HALLMARK_TGF_BETA_SIGNALING	0.00260599378570713	0.00548630270675185	**	P = 0.00261	P = 0.00549
GBM	HALLMARK_TNFA_SIGNALING_VIA_NFKB			""	NA	NA
GBM	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	9.99900009999e-05	0.000309269582563381	***	P < 0.001	P < 0.001
GBM	HALLMARK_UV_RESPONSE_DN	9.99900009999e-05	0.000309269582563381	***	P < 0.001	P < 0.001
GBM	HALLMARK_UV_RESPONSE_UP	0.0060993900609939	0.0116178858304646	*	P = 0.0061	P = 0.0116
GBM	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.000100512614333099	0.000309269582563381	***	P < 0.001	P < 0.001
GBM	HALLMARK_XENOBIOTIC_METABOLISM	0.93030696930307	0.979270494003231	ns	P = 0.93	P = 0.979
HNSC	HALLMARK_ADIPOGENESIS	9.99900009999e-05	0.000217478295666093	***	P < 0.001	P < 0.001
HNSC	HALLMARK_ALLOGRAFT_REJECTION	0.675332466753325	0.75325800753258	ns	P = 0.675	P = 0.753
HNSC	HALLMARK_ANDROGEN_RESPONSE	9.99900009999e-05	0.000217478295666093	***	P < 0.001	P < 0.001
HNSC	HALLMARK_ANGIOGENESIS	0.544353223868642	0.63807572731099	ns	P = 0.544	P = 0.638
HNSC	HALLMARK_APICAL_JUNCTION	0.0093990600939906	0.0174056668407233	*	P = 0.0094	P = 0.0174
HNSC	HALLMARK_APICAL_SURFACE	0.220188075230092	0.305816771152906	ns	P = 0.22	P = 0.306
HNSC	HALLMARK_APOPTOSIS	0.0003999600039996	0.0008332500083325	***	P < 0.001	P < 0.001
HNSC	HALLMARK_BILE_ACID_METABOLISM	0.0053994600539946	0.0107989201079892	*	P = 0.0054	P = 0.0108
HNSC	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0485951404859514	0.0759299070092991	ns	P = 0.0486	P = 0.0759
HNSC	HALLMARK_COAGULATION	0.98990100989901	0.98990100989901	ns	P = 0.99	P = 0.99
HNSC	HALLMARK_COMPLEMENT	0.287671232876712	0.388744909292855	ns	P = 0.288	P = 0.389
HNSC	HALLMARK_DNA_REPAIR	9.99900009999e-05	0.000217478295666093	***	P < 0.001	P < 0.001
HNSC	HALLMARK_E2F_TARGETS	9.99900009999e-05	0.000217478295666093	***	P < 0.001	P < 0.001
HNSC	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.956904309569043	0.977657336307186	ns	P = 0.957	P = 0.978
HNSC	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.0676932306769323	0.102565501025655	ns	P = 0.0677	P = 0.103
HNSC	HALLMARK_ESTROGEN_RESPONSE_LATE	0.100789921007899	0.143985601439856	ns	P = 0.101	P = 0.144
HNSC	HALLMARK_FATTY_ACID_METABOLISM	9.99900009999e-05	0.000217478295666093	***	P < 0.001	P < 0.001
