Cancer,Feature,Display,Method,Source,Canonical,Low,High,P,FDR,Z_Effect,PlotEffect,Significance,Direction,Feature_Label,Feature_Main_Label,OrderEffect
PAAD,Eosinophils_xCell,Eosinophils,xCell,IOBR::deconvo_tme(method='xcell'),EOSINOPHILS,-0.638759062585804,0.507188164915188,0.393670968828289,0.584882582259172,1.14594722750099,1.14594722750099,"",Higher in High,"Eosinophils
(xCell)",Eosinophils,0
PAAD,CD8_Tcells_EPIC,CD8 T cells,EPIC,IOBR::deconvo_tme(method='epic'),CD8TCELLS,-0.334803021375431,-0.337365710498226,0.516391149702072,0.70393823608975,-0.00256268912279428,-0.00256268912279428,"",Higher in Low,"CD8 T cells
(EPIC)",CD8 T cells,0
PAAD,cDC_xCell,Cdc,xCell,IOBR::deconvo_tme(method='xcell'),CDC,0.130465825283899,0.686548366151293,0.554906773467079,0.721378805507202,0.556082540867395,0.556082540867395,"",Higher in High,"Cdc
(xCell)",Cdc,0
PAAD,CD8+_naive_T-cells_xCell,CD8+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD8NAIVETCELLS,-0.392356321249728,0.269220560932119,0.5731120934651,0.72453344543806,0.661576882181846,0.661576882181846,"",Higher in High,"CD8+ Naive t-Cells
(xCell)",CD8+ Naive t-Cells,0
PAAD,CD4+_memory_T-cells_xCell,CD4+ Memory t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4MEMORYTCELLS,-0.315684104877355,-0.48565073293268,0.585200090546125,0.72453344543806,-0.169966628055325,-0.169966628055325,"",Higher in Low,"CD4+ Memory t-Cells
(xCell)",CD4+ Memory t-Cells,0
PAAD,DC_xCell,Dc,xCell,IOBR::deconvo_tme(method='xcell'),DC,-0.55354891445248,0.0325551596224282,0.645192389387921,0.78023265693423,0.586104074074908,0.586104074074908,"",Higher in High,"Dc
(xCell)",Dc,0
PAAD,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,-0.331899904206716,-0.275077584451293,0.784204384138618,0.915164813329389,0.0568223197554226,0.0568223197554226,"",Higher in High,"Idc
(xCell)",Idc,0
PAAD,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,-0.695811110348208,-0.752041468548307,0.839539334856968,0.949044465490485,-0.0562303582000991,-0.0562303582000991,"",Higher in Low,"CD4+ Tem
(xCell)",CD4+ Tem,0
PAAD,mv_Endothelial_cells_xCell,Mv Endothelial Cells,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,-0.745624579398576,-0.745624579398576,0.872409287995891,0.961286728555113,0,0,"",Higher in High,"Mv Endothelial Cells
(xCell)",Mv Endothelial Cells,0
PAAD,aDC_xCell,Adc,xCell,IOBR::deconvo_tme(method='xcell'),ADC,-0.385273359906838,-0.385273359906838,0.941958574295941,0.961286728555113,0,0,"",Higher in High,"Adc
(xCell)",Adc,0
PAAD,pDC_xCell,Pdc,xCell,IOBR::deconvo_tme(method='xcell'),PDC,-0.233745756827786,0.231785922077413,0.944874131420775,0.961286728555113,0.465531678905199,0.465531678905199,"",Higher in High,"Pdc
(xCell)",Pdc,0
PAAD,CD8+_Tcm_xCell,CD8+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD8TCM,-0.530827838035267,-0.530827838035267,0.948913231460694,0.961286728555113,0,0,"",Higher in High,"CD8+ Tcm
(xCell)",CD8+ Tcm,0
PAAD,ly_Endothelial_cells_xCell,Ly Endothelial Cells,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,-0.638248163276887,-0.638248163276887,0.961286728555113,0.961286728555113,0,0,"",Higher in High,"Ly Endothelial Cells
(xCell)",Ly Endothelial Cells,0
PCPG,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,-1.09982357803079,-0.570174754830988,1.60208217275482e-10,8.33082729832506e-09,0.529648823199802,0.529648823199802,****,Higher in High,"Neutrophils
(MCP-counter)",Neutrophils,0.529648823199802
PCPG,Dendritic_cells_quantiseq,Dendritic Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),DENDRITICCELLS,0.297653995239892,0.823391379917237,7.50477725812579e-09,1.9512420871127e-07,0.525737384677345,0.525737384677345,****,Higher in High,"Dendritic Cells
(quanTIseq)",Dendritic Cells,0.525737384677345
PCPG,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.18054933771463,0.279620162612343,2.65218859776298e-08,4.59712690278916e-07,0.460169500326973,0.460169500326973,****,Higher in High,"NK Cells
(quanTIseq)",NK Cells,0.460169500326973
PCPG,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,-0.708466564993,-0.327478550705522,7.73978605537224e-05,0.000804937749758713,0.380988014287479,0.380988014287479,***,Higher in High,"Macrophages M2
(quanTIseq)",Macrophages M2,0.380988014287479
PCPG,B_cells_quantiseq,B cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),BCELLS,-0.245149840393692,-0.219157536660303,0.000101176277074898,0.000876861067982446,0.0259923037333887,0.0259923037333887,***,Higher in High,"B cells
(quanTIseq)",B cells,0.0259923037333887
PCPG,Basophils_xCell,Basophils,xCell,IOBR::deconvo_tme(method='xcell'),BASOPHILS,0.364150645667007,-1.29384414672981,0.000389713389054525,0.00289501374726218,-1.65799479239682,-1.65799479239682,**,Higher in Low,"Basophils
(xCell)",Basophils,-1.65799479239682
PCPG,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,-0.187685586175564,-0.183034516816193,0.00095406887457816,0.00620144768475804,0.00465106935937068,0.00465106935937068,**,Higher in High,"Myeloid Dendritic Cells
(MCP-counter)",Myeloid Dendritic Cells,0.00465106935937068
PCPG,Plasma_cells_xCell,Plasma Cells,xCell,IOBR::deconvo_tme(method='xcell'),PLASMACELLS,0.400362489616608,-0.592030797481736,0.0101963669084976,0.0530211079241877,-0.992393287098344,-0.992393287098344,"",Higher in Low,"Plasma Cells
(xCell)",Plasma Cells,0
PCPG,Fibroblasts_MCPcounter,Fibroblasts,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,-0.592942038767259,-0.555406361487832,0.0116448670704257,0.0550484625147395,0.0375356772794272,0.0375356772794272,"",Higher in High,"Fibroblasts
(MCP-counter)",Fibroblasts,0
PCPG,CD4_Tcells_EPIC,CD4 T cells,EPIC,IOBR::deconvo_tme(method='epic'),CD4TCELLS,0.626193959209335,0.944563578263098,0.0142950899144251,0.0619453896291754,0.318369619053764,0.318369619053764,"",Higher in High,"CD4 T cells
(EPIC)",CD4 T cells,0
PCPG,T_cells_CD4_quantiseq,t Cells CD4,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TCELLSCD4,0.0843848527340567,1.77963912799765,0.035148095905068,0.140592383620272,1.6952542752636,1.6952542752636,"",Higher in High,"t Cells CD4
(quanTIseq)",t Cells CD4,0
PCPG,T_cells_MCPcounter,T cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),TCELLS,-0.354229345294203,-0.34291066437228,0.0433757604829796,0.155294157077841,0.011318680921923,0.011318680921923,"",Higher in High,"T cells
(MCP-counter)",T cells,0
PCPG,CD8_Tcells_EPIC,CD8 T cells,EPIC,IOBR::deconvo_tme(method='epic'),CD8TCELLS,-0.0501071097515081,0.0149955109950293,0.0447963914647617,0.155294157077841,0.0651026207465374,0.0651026207465374,"",Higher in High,"CD8 T cells
(EPIC)",CD8 T cells,0
PCPG,Endothelial_cells_MCPcounter,Endothelial Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,0.342957476864049,0.695439622373611,0.0635641423074587,0.197002292055323,0.352482145509561,0.352482145509561,"",Higher in High,"Endothelial Cells
(MCP-counter)",Endothelial Cells,0
PCPG,mv_Endothelial_cells_xCell,Mv Endothelial Cells,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,-0.285244412310773,2.87328682779571,0.064404595479625,0.197002292055323,3.15853124010648,2.5,"",Higher in High,"Mv Endothelial Cells
(xCell)",Mv Endothelial Cells,0
PCPG,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,0.390820165977957,-0.403302981221291,0.0885936051047008,0.247653451438432,-0.794123147199248,-0.794123147199248,"",Higher in Low,"CD4+ Naive t-Cells
(xCell)",CD4+ Naive t-Cells,0
PCPG,CAFs_EPIC,CAFs,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,-0.621481483120405,-0.600453599628938,0.136831887286822,0.323420824496124,0.0210278834914669,0.0210278834914669,"",Higher in High,"CAFs
(EPIC)",CAFs,0
PCPG,CD8+_naive_T-cells_xCell,CD8+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD8NAIVETCELLS,-0.392356321249728,1.03058160532173,0.147319385145985,0.333069914243096,1.42293792657146,1.42293792657146,"",Higher in High,"CD8+ Naive t-Cells
(xCell)",CD8+ Naive t-Cells,0
PCPG,T_cells_CD8_quantiseq,t Cells CD8,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TCELLSCD8,-0.205215550889896,-0.199820316624916,0.213822947340408,0.457501351685942,0.00539523426498034,0.00539523426498034,"",Higher in High,"t Cells CD8
(quanTIseq)",t Cells CD8,0
PCPG,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,-0.76711249085177,-0.349983650135298,0.224343676087761,0.457501351685942,0.417128840716472,0.417128840716472,"",Higher in High,"CD4+ Tem
(xCell)",CD4+ Tem,0
PCPG,Cytotoxic_lymphocytes_MCPcounter,Cytotoxic Lymphocytes,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),CYTOTOXICLYMPHOCYTES,-0.359490865938996,-0.363074472991994,0.239230469243019,0.457501351685942,-0.00358360705299776,-0.00358360705299776,"",Higher in Low,"Cytotoxic Lymphocytes
(MCP-counter)",Cytotoxic Lymphocytes,0
PCPG,NKT_xCell,NKt,xCell,IOBR::deconvo_tme(method='xcell'),NKT,0.197086082002809,-0.330679360138409,0.23960594261409,0.457501351685942,-0.527765442141218,-0.527765442141218,"",Higher in Low,"NKt
(xCell)",NKt,0
PCPG,Eosinophils_xCell,Eosinophils,xCell,IOBR::deconvo_tme(method='xcell'),EOSINOPHILS,-0.638759062585804,0.847524584647611,0.246346881677046,0.457501351685942,1.48628364723341,1.48628364723341,"",Higher in High,"Eosinophils
(xCell)",Eosinophils,0
PCPG,CD4+_memory_T-cells_xCell,CD4+ Memory t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4MEMORYTCELLS,-0.628502794168813,0.834871114780851,0.297211055686953,0.503426574995771,1.46337390894966,1.46337390894966,"",Higher in High,"CD4+ Memory t-Cells
(xCell)",CD4+ Memory t-Cells,0
PCPG,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,-1.28547267834092,-1.28547267834092,0.30456070494552,0.503426574995771,0,0,"",Higher in High,"CD4+ Tcm
(xCell)",CD4+ Tcm,0
PCPG,CD8+_Tem_xCell,CD8+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD8TEM,-0.517551299318417,-0.0168295070765129,0.369753071739679,0.582641203953433,0.500721792241904,0.500721792241904,"",Higher in High,"CD8+ Tem
(xCell)",CD8+ Tem,0
PCPG,aDC_xCell,Adc,xCell,IOBR::deconvo_tme(method='xcell'),ADC,1.87668035009415,-0.385273359906838,0.415356041401922,0.628541555109572,-2.26195371000099,-2.26195371000099,"",Higher in Low,"Adc
(xCell)",Adc,0
PCPG,DC_xCell,Dc,xCell,IOBR::deconvo_tme(method='xcell'),DC,0.156192708178602,-0.55354891445248,0.431999839788827,0.628541555109572,-0.709741622631081,-0.709741622631081,"",Higher in Low,"Dc
(xCell)",Dc,0
PCPG,pDC_xCell,Pdc,xCell,IOBR::deconvo_tme(method='xcell'),PDC,-0.364929875207392,-0.364929875207392,0.435144153537396,0.628541555109572,0,0,"",Higher in High,"Pdc
(xCell)",Pdc,0
PCPG,Macrophages_M1_quantiseq,Macrophages M1,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM1,-0.985961133087237,-0.985961133087237,0.459252627681182,0.645436125389769,0,0,"",Higher in High,"Macrophages M1
(quanTIseq)",Macrophages M1,0
PCPG,Endothelial_EPIC,Endothelial,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,0.894849309230264,1.12324889740706,0.488199274016278,0.650932365355037,0.2283995881768,0.2283995881768,"",Higher in High,"Endothelial
(EPIC)",Endothelial,0
PCPG,CD8+_Tcm_xCell,CD8+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD8TCM,-0.0705731331609407,-0.530827838035267,0.567634556500701,0.719926754586255,-0.460254704874326,-0.460254704874326,"",Higher in Low,"CD8+ Tcm
(xCell)",CD8+ Tcm,0
PCPG,cDC_xCell,Cdc,xCell,IOBR::deconvo_tme(method='xcell'),CDC,-0.319739819442046,-0.182257263726724,0.628850121453461,0.760469914315813,0.137482555715322,0.137482555715322,"",Higher in High,"Cdc
(xCell)",Cdc,0
PCPG,ly_Endothelial_cells_xCell,Ly Endothelial Cells,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,0.0756664992354068,-0.293258528737532,0.817098077386104,0.90212687917784,-0.368925027972939,-0.368925027972939,"",Higher in Low,"Ly Endothelial Cells
(xCell)",Ly Endothelial Cells,0
PCPG,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.847249456360723,0.90212687917784,0,0,"",Higher in High,"Monocytes
(quanTIseq)",Monocytes,0
PCPG,Mast_cells_xCell,Mast Cells,xCell,IOBR::deconvo_tme(method='xcell'),MASTCELLS,-0.479221753339621,-0.446532796461624,0.877036745210672,0.912118215019098,0.0326889568779963,0.0326889568779963,"",Higher in High,"Mast Cells
(xCell)",Mast Cells,0
PCPG,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,-0.331899904206716,-0.331899904206716,0.908383270974509,0.926194707660284,0,0,"",Higher in High,"Idc
(xCell)",Idc,0
PCPG,Macrophages_EPIC,Macrophages,EPIC,IOBR::deconvo_tme(method='epic'),MACROPHAGES,-0.412524092963435,-0.34560591085186,0.930012362313178,0.930012362313178,0.0669181821115748,0.0669181821115748,"",Higher in High,"Macrophages
(EPIC)",Macrophages,0
PRAD,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,1.04408264794911,2.60439789880075,2.02932617565245e-33,1.05524961133927e-31,1.56031525085164,1.56031525085164,****,Higher in High,"Neutrophils
(MCP-counter)",Neutrophils,1.56031525085164
PRAD,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,0.420537760448271,0.88735606731123,1.37863147022011e-10,2.38962788171486e-09,0.466818306862959,0.466818306862959,****,Higher in High,"Macrophages M2
(quanTIseq)",Macrophages M2,0.466818306862959
PRAD,CD4_Tcells_EPIC,CD4 T cells,EPIC,IOBR::deconvo_tme(method='epic'),CD4TCELLS,1.10436402862901,1.68853803799544,3.42427735069489e-10,4.45156055590336e-09,0.584174009366428,0.584174009366428,****,Higher in High,"CD4 T cells
(EPIC)",CD4 T cells,0.584174009366428
PRAD,NKT_xCell,NKt,xCell,IOBR::deconvo_tme(method='xcell'),NKT,3.78821547019406,-0.33067936013841,8.55039410117715e-09,8.89240986522424e-08,-4.11889483033247,-2.5,****,Higher in Low,"NKt
(xCell)",NKt,-2.5
PRAD,Endothelial_cells_MCPcounter,Endothelial Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,-0.463881534564682,-0.257034938858621,1.43393963614631e-08,1.24274768466014e-07,0.206846595706061,0.206846595706061,****,Higher in High,"Endothelial Cells
(MCP-counter)",Endothelial Cells,0.206846595706061
PRAD,Cytotoxic_lymphocytes_MCPcounter,Cytotoxic Lymphocytes,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),CYTOTOXICLYMPHOCYTES,-0.350739039483512,-0.306116166018954,9.19672863976648e-08,6.83185556096939e-07,0.0446228734645578,0.0446228734645578,****,Higher in High,"Cytotoxic Lymphocytes
(MCP-counter)",Cytotoxic Lymphocytes,0.0446228734645578
PRAD,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,-0.180294778853469,-0.172900279968933,1.21063008466151e-07,7.86909555029983e-07,0.00739449888453569,0.00739449888453569,****,Higher in High,"Myeloid Dendritic Cells
(MCP-counter)",Myeloid Dendritic Cells,0.00739449888453569
PRAD,Dendritic_cells_quantiseq,Dendritic Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),DENDRITICCELLS,-0.535608701194916,-0.434332779972288,7.43216294861654e-07,4.294138592534e-06,0.101275921222628,0.101275921222628,****,Higher in High,"Dendritic Cells
(quanTIseq)",Dendritic Cells,0.101275921222628
PRAD,B_cells_quantiseq,B cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),BCELLS,-0.227413855264082,-0.195534421440508,1.77799360627753e-06,8.40506068422107e-06,0.0318794338235739,0.0318794338235739,****,Higher in High,"B cells
(quanTIseq)",B cells,0.0318794338235739
PRAD,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,0.0932294393736541,0.326210626326504,1.68198232166019e-05,6.77661166451828e-05,0.23298118695285,0.23298118695285,****,Higher in High,"NK Cells
(quanTIseq)",NK Cells,0.23298118695285
PRAD,CD8_Tcells_EPIC,CD8 T cells,EPIC,IOBR::deconvo_tme(method='epic'),CD8TCELLS,0.0875889790066986,0.191444490528938,1.69415291612957e-05,6.77661166451828e-05,0.10385551152224,0.10385551152224,****,Higher in High,"CD8 T cells
(EPIC)",CD8 T cells,0.10385551152224
PRAD,Basophils_xCell,Basophils,xCell,IOBR::deconvo_tme(method='xcell'),BASOPHILS,0.284446740293064,-0.655674319188829,2.43050352449324e-05,9.02758451954631e-05,-0.940121059481893,-0.940121059481893,****,Higher in Low,"Basophils
(xCell)",Basophils,-0.940121059481893
PRAD,CAFs_EPIC,CAFs,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,-0.557434393661802,-0.498726276075182,0.00015673710672456,0.000543355303311807,0.05870811758662,0.05870811758662,***,Higher in High,"CAFs
(EPIC)",CAFs,0.05870811758662
PRAD,T_cells_MCPcounter,T cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),TCELLS,-0.353431321727537,-0.338994282049788,0.000399204897425225,0.00122109733330069,0.0144370396777486,0.0144370396777486,**,Higher in High,"T cells
(MCP-counter)",T cells,0.0144370396777486
PRAD,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,-1.31422896372776,-0.500800464797277,0.00176309614675856,0.00509338886841362,0.813428498930479,0.813428498930479,**,Higher in High,"CD4+ Tem
(xCell)",CD4+ Tem,0.813428498930479
PRAD,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,0.965392870011791,2.18110060216383,0.00724452201476726,0.0198271128825209,1.21570773215204,1.21570773215204,*,Higher in High,"CD4+ Tcm
(xCell)",CD4+ Tcm,1.21570773215204
PRAD,Mast_cells_xCell,Mast Cells,xCell,IOBR::deconvo_tme(method='xcell'),MASTCELLS,-0.320493753405911,0.896345322051695,0.0110827139680868,0.0285477962530815,1.21683907545761,1.21683907545761,*,Higher in High,"Mast Cells
(xCell)",Mast Cells,1.21683907545761
PRAD,T_cells_CD8_quantiseq,t Cells CD8,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TCELLSCD8,-0.205215550889896,-0.199856233282932,0.0272090707324258,0.0623322488349759,0.00535931760696404,0.00535931760696404,"",Higher in High,"t Cells CD8
(quanTIseq)",t Cells CD8,0
PRAD,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.0305239543938044,0.0661352345199095,0,0,"",Higher in High,"Monocytes
(quanTIseq)",Monocytes,0
PRAD,Macrophages_EPIC,Macrophages,EPIC,IOBR::deconvo_tme(method='epic'),MACROPHAGES,-0.789564223794769,-0.753839050385937,0.0357113571820536,0.0742796229386715,0.0357251734088322,0.0357251734088322,"",Higher in High,"Macrophages
(EPIC)",Macrophages,0
PRAD,cDC_xCell,Cdc,xCell,IOBR::deconvo_tme(method='xcell'),CDC,-0.550531116479393,-0.303138788252005,0.136022139405996,0.252612544611136,0.247392328227388,0.247392328227388,"",Higher in High,"Cdc
(xCell)",Cdc,0
PRAD,Fibroblasts_MCPcounter,Fibroblasts,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,-0.335538635350476,-0.290205104800403,0.150429879637995,0.268114675295797,0.0453335305500734,0.0453335305500734,"",Higher in High,"Fibroblasts
(MCP-counter)",Fibroblasts,0
PRAD,Plasma_cells_xCell,Plasma Cells,xCell,IOBR::deconvo_tme(method='xcell'),PLASMACELLS,1.36013650995385,0.986915480330677,0.166762014819964,0.279729831310907,-0.373221029623172,-0.373221029623172,"",Higher in Low,"Plasma Cells
(xCell)",Plasma Cells,0
PRAD,Eosinophils_xCell,Eosinophils,xCell,IOBR::deconvo_tme(method='xcell'),EOSINOPHILS,-0.0528278569692788,0.392602715263538,0.187673488356692,0.304969418579624,0.445430572232817,0.445430572232817,"",Higher in High,"Eosinophils
(xCell)",Eosinophils,0
PRAD,aDC_xCell,Adc,xCell,IOBR::deconvo_tme(method='xcell'),ADC,-0.385273359906838,-0.385273359906838,0.194549884474931,0.306563454324133,0,0,"",Higher in High,"Adc
(xCell)",Adc,0
PRAD,Endothelial_EPIC,Endothelial,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,-0.0676187555048604,-0.0437581141521392,0.234689668671252,0.338996188080697,0.0238606413527212,0.0238606413527212,"",Higher in High,"Endothelial
(EPIC)",Endothelial,0
PRAD,ly_Endothelial_cells_xCell,Ly Endothelial Cells,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,-0.57338479692251,-0.638248163276887,0.255797598246751,0.359499327265704,-0.064863366354377,-0.064863366354377,"",Higher in Low,"Ly Endothelial Cells
(xCell)",Ly Endothelial Cells,0
PRAD,Macrophages_M1_quantiseq,Macrophages M1,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM1,-0.985961133087237,-0.985961133087237,0.451638418483788,0.572809701491634,0,0,"",Higher in High,"Macrophages M1
(quanTIseq)",Macrophages M1,0
PRAD,CD8+_naive_T-cells_xCell,CD8+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD8NAIVETCELLS,-0.241717651174563,-0.392356321249728,0.46949328445076,0.58127739979618,-0.150638670075165,-0.150638670075165,"",Higher in Low,"CD8+ Naive t-Cells
(xCell)",CD8+ Naive t-Cells,0
PRAD,mv_Endothelial_cells_xCell,Mv Endothelial Cells,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,-0.745624579398576,-0.745624579398576,0.642299237213028,0.77131918358333,0,0,"",Higher in High,"Mv Endothelial Cells
(xCell)",Mv Endothelial Cells,0
PRAD,DC_xCell,Dc,xCell,IOBR::deconvo_tme(method='xcell'),DC,-0.55354891445248,-0.55354891445248,0.652654693801279,0.77131918358333,0,0,"",Higher in High,"Dc
(xCell)",Dc,0
