Cancer,Feature,Display,Method,Source,Canonical,Low,High,P,FDR,Z_Effect,PlotEffect,Significance,MethodDisplay
LAML,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,-0.403302981221291,-0.403302981221291,0.753343150916089,0.90879324381082,0,0,"","CD4+ Naive t-Cells
(xCell)"
LGG,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,-0.0861980712278495,-0.403302981221291,0.716284562040104,0.821365388581121,-0.317104909993442,-0.317104909993442,"","CD4+ Naive t-Cells
(xCell)"
LIHC,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,-0.403302981221291,-0.218720739795879,0.582082526651216,0.840785871829534,0.184582241425412,0.184582241425412,"","CD4+ Naive t-Cells
(xCell)"
LUAD,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,-0.403302981221291,-0.403302981221291,0.85380710409804,0.906081008430574,0,0,"","CD4+ Naive t-Cells
(xCell)"
LUSC,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,-0.0574239913812041,-0.403302981221291,0.262008549943497,0.400718958737114,-0.345878989840087,-0.345878989840087,"","CD4+ Naive t-Cells
(xCell)"
MESO,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,-0.403302981221291,-0.403302981221291,0.850739369358155,0.967844313169419,0,0,"","CD4+ Naive t-Cells
(xCell)"
OV,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,-0.403302981221291,-0.403302981221291,0.426742128246542,0.634016876252006,0,0,"","CD4+ Naive t-Cells
(xCell)"
PAAD,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,0.635262641810768,-0.403302981221291,0.376821387805846,0.584882582259172,-1.03856562303206,-1.03856562303206,"","CD4+ Naive t-Cells
(xCell)"
PCPG,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,0.390820165977957,-0.403302981221291,0.0885936051047008,0.247653451438432,-0.794123147199248,-0.794123147199248,"","CD4+ Naive t-Cells
(xCell)"
PRAD,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,-0.403302981221291,-0.403302981221291,0.778814374256426,0.826496886966003,0,0,"","CD4+ Naive t-Cells
(xCell)"
READ,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,-0.403302981221291,-0.403302981221291,0.35649737898531,0.687030627683052,0,0,"","CD4+ Naive t-Cells
(xCell)"
SARC,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,-0.403302981221291,0.248193376436621,0.925753654679993,0.977005839483922,0.651496357657912,0.651496357657912,"","CD4+ Naive t-Cells
(xCell)"
SKCM,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,-0.403302981221291,-0.403302981221291,0.293666658078211,0.511791420634393,0,0,"","CD4+ Naive t-Cells
(xCell)"
STAD,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,-0.403302981221291,-0.403302981221291,0.226852399359052,0.536196580303214,0,0,"","CD4+ Naive t-Cells
(xCell)"
TGCT,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,-0.403302981221291,-0.403302981221291,0.824643363879994,0.932205541777385,0,0,"","CD4+ Naive t-Cells
(xCell)"
THCA,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,-0.378261909059196,1.61639659331475,0.856761832582056,0.909216638658508,1.99465850237394,1.99465850237394,"","CD4+ Naive t-Cells
(xCell)"
THYM,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,0.537753668663573,-0.403302981221291,0.266124291475963,0.407013622257355,-0.941056649884864,-0.941056649884864,"","CD4+ Naive t-Cells
(xCell)"
UCEC,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,-0.403302981221291,-0.403302981221291,0.333877399785008,0.526109842085467,0,0,"","CD4+ Naive t-Cells
(xCell)"
UCS,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,0.345182287514601,3.68001833350873,0.57629691110939,0.809930793991576,3.33483604599413,2.5,"","CD4+ Naive t-Cells
(xCell)"
UVM,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,-0.375244546381213,-0.403302981221291,0.799946875613853,0.84892321493715,-0.0280584348400784,-0.0280584348400784,"","CD4+ Naive t-Cells
(xCell)"
ACC,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,-0.146647370883318,-0.885658000803294,0.0773670490272045,0.287363324958188,-0.739010629919976,-0.739010629919976,"","CD4+ Tcm
(xCell)"
BLCA,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,0.283618297196866,0.112457124938091,0.247261800414156,0.494523600828312,-0.171161172258775,-0.171161172258775,"","CD4+ Tcm
(xCell)"
BRCA,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,-0.215160492844913,-0.0276700789860703,0.648818113606602,0.836452654117306,0.187490413858842,0.187490413858842,"","CD4+ Tcm
(xCell)"
CESC,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,-0.472175515943716,-0.413479465879931,0.721917152362026,0.853174816427849,0.0586960500637844,0.0586960500637844,"","CD4+ Tcm
(xCell)"
CHOL,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,-1.21399878575168,-1.19411801566221,0.703509397624907,0.914562216912379,0.0198807700894761,0.0198807700894761,"","CD4+ Tcm
(xCell)"
COAD,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,-0.537023701618776,-0.239513948698724,0.733069305151987,0.895768016133002,0.297509752920053,0.297509752920053,"","CD4+ Tcm
(xCell)"
DLBC,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,-0.756843671989314,1.12118121343939,0.836269000939016,0.945347566278888,1.87802488542871,1.87802488542871,"","CD4+ Tcm
(xCell)"
ESCA,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,-0.775237644702241,-0.874912536952014,0.718551201823754,0.859430744800563,-0.0996748922497728,-0.0996748922497728,"","CD4+ Tcm
(xCell)"
GBM,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,-1.11407309073575,-0.0234367076348471,0.0491643420366744,0.167151985256541,1.0906363831009,1.0906363831009,"","CD4+ Tcm
(xCell)"
HNSC,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,1.06448898492836,1.12844065452766,0.562055029252571,0.749406705670095,0.0639516695993008,0.0639516695993008,"","CD4+ Tcm
(xCell)"
KICH,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,-0.189571940279445,-0.70099477047867,0.967126686343217,0.967126686343217,-0.511422830199225,-0.511422830199225,"","CD4+ Tcm
(xCell)"
KIRC,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,1.04827810618895,1.68157728549328,0.00899212157662712,0.022266205808791,0.633299179304326,0.633299179304326,*,"CD4+ Tcm
(xCell)"
KIRP,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,0.414230484191044,0.963504580605716,0.184810550032842,0.320338286723593,0.549274096414672,0.549274096414672,"","CD4+ Tcm
(xCell)"
LAML,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,0.495339668872267,1.23616421294309,0.794899465962958,0.90879324381082,0.740824544070827,0.740824544070827,"","CD4+ Tcm
(xCell)"
LGG,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,-1.28547267833991,-0.593713830080997,0.000805944584259039,0.00261931989884188,0.691758848258913,0.691758848258913,**,"CD4+ Tcm
(xCell)"
LIHC,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,-0.0323458697951706,0.108777295129844,0.788580420005762,0.913940988484088,0.141123164925014,0.141123164925014,"","CD4+ Tcm
(xCell)"
LUAD,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,2.66919448911581,2.3473231953054,0.668040040038844,0.868452052050497,-0.32187129381042,-0.32187129381042,"","CD4+ Tcm
(xCell)"
LUSC,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,-0.41776258928714,0.365703488377465,0.0392870409460459,0.102146306459719,0.783466077664604,0.783466077664604,"","CD4+ Tcm
(xCell)"
MESO,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,-1.28547267834091,-1.28547267834091,0.834080624761601,0.967844313169419,2.22044604925031e-16,2.22044604925031e-16,"","CD4+ Tcm
(xCell)"
OV,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,0.909268964752025,1.3781718551736,0.0605606002480339,0.185244188993986,0.46890289042158,0.46890289042158,"","CD4+ Tcm
(xCell)"
PAAD,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,0.0517204447476234,1.08373764435641,0.210761459829511,0.456649829630606,1.03201719960879,1.03201719960879,"","CD4+ Tcm
(xCell)"
PCPG,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,-1.28547267834092,-1.28547267834092,0.30456070494552,0.503426574995771,0,0,"","CD4+ Tcm
(xCell)"
PRAD,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,0.965392870011791,2.18110060216383,0.00724452201476726,0.0198271128825209,1.21570773215204,1.21570773215204,*,"CD4+ Tcm
(xCell)"
READ,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,-0.366796866157602,0.275701516054655,0.784871005018469,0.850276922103342,0.642498382212258,0.642498382212258,"","CD4+ Tcm
(xCell)"
SARC,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,0.892885796734468,0.739606669435347,0.908610599535909,0.977005839483922,-0.153279127299121,-0.153279127299121,"","CD4+ Tcm
(xCell)"
SKCM,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,-0.466720874725892,-0.637453379488951,0.28643467446751,0.511791420634393,-0.170732504763059,-0.170732504763059,"","CD4+ Tcm
(xCell)"
STAD,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,0.705476313469472,1.17410977299399,0.325495655272745,0.604491931220812,0.468633459524515,0.468633459524515,"","CD4+ Tcm
(xCell)"
TGCT,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,-0.402407538703457,0.565926283796226,0.165473001165774,0.45287347687475,0.968333822499682,0.968333822499682,"","CD4+ Tcm
(xCell)"
THCA,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,-1.28547267834092,-0.916419819608615,0.0337985669867171,0.0864212153251695,0.3690528587323,0.3690528587323,"","CD4+ Tcm
(xCell)"
THYM,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,-1.25453195271585,0.122434357058901,0.0298097905037035,0.0868398328749153,1.37696630977475,1.37696630977475,"","CD4+ Tcm
(xCell)"
UCEC,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,0.883633555313945,0.273662374980378,0.00992532642832734,0.0303598220160601,-0.609971180333567,-0.609971180333567,*,"CD4+ Tcm
(xCell)"
UCS,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,-1.28547267834092,-1.28547267834092,0.374694117420962,0.809930793991576,-2.22044604925031e-16,-2.22044604925031e-16,"","CD4+ Tcm
(xCell)"
UVM,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,-1.28547267834092,-0.805185536820083,0.0928073901209869,0.193039371451653,0.480287141520832,0.480287141520832,"","CD4+ Tcm
(xCell)"
ACC,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,-1.17988672645518,-2.10220149549532,0.024278335599504,0.157809181396776,-0.92231476904014,-0.92231476904014,"","CD4+ Tem
(xCell)"
BLCA,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,0.0322955069746158,-0.354715886456516,0.0985057842240658,0.301311810567731,-0.387011393431132,-0.387011393431132,"","CD4+ Tem
(xCell)"
BRCA,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,0.93332082536021,0.383909583243352,9.36129217495242e-05,0.000486787193097526,-0.549411242116858,-0.549411242116858,***,"CD4+ Tem
(xCell)"
CESC,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,1.31514654572327,0.152331403040328,0.0023321732413275,0.012127300854903,-1.16281514268294,-1.16281514268294,*,"CD4+ Tem
(xCell)"
CHOL,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,0.533795497379847,-0.807020244344384,0.119010613021039,0.493907179994632,-1.34081574172423,-1.34081574172423,"","CD4+ Tem
(xCell)"
COAD,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,0.333848030633766,-0.167653136499229,0.0632723143393838,0.219227174915373,-0.501501167132994,-0.501501167132994,"","CD4+ Tem
(xCell)"
DLBC,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,-1.16105328279594,-1.5183273175312,0.529023331819878,0.857976320625104,-0.357274034735265,-0.357274034735265,"","CD4+ Tem
(xCell)"
ESCA,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,1.87955423335508,-0.141085719422257,0.000231652728092762,0.00401531395360788,-2.02063995277733,-2.02063995277733,**,"CD4+ Tem
(xCell)"
GBM,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,0.801321176700775,-1.53613317354402,1.74800750665885e-06,1.8179278069252e-05,-2.33745435024479,-2.33745435024479,****,"CD4+ Tem
(xCell)"
HNSC,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,1.32189550409277,-0.428086171273409,8.6739136466136e-10,1.50347836541302e-08,-1.74998167536618,-1.74998167536618,****,"CD4+ Tem
(xCell)"
KICH,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,-0.249000585122235,-0.151191928932073,0.872644637666433,0.926071860380705,0.0978086561901618,0.0978086561901618,"","CD4+ Tem
(xCell)"
KIRC,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,0.776792307585085,-0.0350224257172924,0.00292975410490725,0.00846373408084317,-0.811814733302377,-0.811814733302377,**,"CD4+ Tem
(xCell)"
KIRP,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,1.33184630572247,0.588619974605507,0.0107228066548388,0.0368652681077366,-0.743226331116965,-0.743226331116965,*,"CD4+ Tem
(xCell)"
LAML,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,-0.283167670624703,-1.04284467717958,0.378869879523999,0.856575379793388,-0.759677006554873,-0.759677006554873,"","CD4+ Tem
(xCell)"
LGG,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,-0.639359951752963,-0.243913221820985,0.468001597928699,0.593563002251033,0.395446729931978,0.395446729931978,"","CD4+ Tem
(xCell)"
LIHC,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,-0.864061051178663,-0.689638384382627,0.881755589014837,0.975559375080246,0.174422666796036,0.174422666796036,"","CD4+ Tem
(xCell)"
LUAD,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,0.169735811171294,-0.84971374456749,0.00133414698640922,0.00813420601165941,-1.01944955573878,-1.01944955573878,**,"CD4+ Tem
(xCell)"
LUSC,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,2.09173650825326,-0.288519410211707,1.85059869169388e-15,9.62311319680819e-14,-2.38025591846497,-2.38025591846497,****,"CD4+ Tem
(xCell)"
MESO,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,1.45084334959769,0.37424178866291,0.243058073145198,0.66521156860791,-1.07660156093478,-1.07660156093478,"","CD4+ Tem
(xCell)"
OV,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,0.0725459949889336,-0.350763443372647,0.0534206361941641,0.173617067631033,-0.423309438361581,-0.423309438361581,"","CD4+ Tem
(xCell)"
PAAD,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,-0.695811110348208,-0.752041468548307,0.839539334856968,0.949044465490485,-0.0562303582000991,-0.0562303582000991,"","CD4+ Tem
(xCell)"
PCPG,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,-0.76711249085177,-0.349983650135298,0.224343676087761,0.457501351685942,0.417128840716472,0.417128840716472,"","CD4+ Tem
(xCell)"
PRAD,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,-1.31422896372776,-0.500800464797277,0.00176309614675856,0.00509338886841362,0.813428498930479,0.813428498930479,**,"CD4+ Tem
(xCell)"
READ,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,1.29349609404225,0.172393287989007,0.138954894685202,0.516118180259321,-1.12110280605324,-1.12110280605324,"","CD4+ Tem
(xCell)"
SARC,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,0.753679195112887,-1.35871312185751,1.98501295356221e-06,3.44068911950783e-05,-2.1123923169704,-2.1123923169704,****,"CD4+ Tem
(xCell)"
SKCM,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,1.27674459314355,-0.276006581055423,1.44716429157257e-06,1.25420905269623e-05,-1.55275117419897,-1.55275117419897,****,"CD4+ Tem
(xCell)"
STAD,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,0.580936749985515,-0.10702228884204,0.047941442470987,0.191765769883948,-0.687959038827555,-0.687959038827555,"","CD4+ Tem
(xCell)"
TGCT,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,1.02470480380964,1.1359279227408,0.913899610481174,0.962740460482462,0.111223118931154,0.111223118931154,"","CD4+ Tem
(xCell)"
THCA,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,2.13109577509945,0.534811512796567,0.000345304486319297,0.00149631944071695,-1.59628426230289,-1.59628426230289,**,"CD4+ Tem
(xCell)"
THYM,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,-0.658350987374597,1.5204712861203,0.00181573509370621,0.00944182248727227,2.1788222734949,2.1788222734949,**,"CD4+ Tem
(xCell)"
UCEC,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,1.61584493291586,0.13577623847072,1.72842649492892e-07,1.4979696289384e-06,-1.48006869444514,-1.48006869444514,****,"CD4+ Tem
(xCell)"
UCS,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,-0.73420988660883,-0.620567306707867,0.754962479816672,0.872401087788154,0.113642579900963,0.113642579900963,"","CD4+ Tem
(xCell)"
UVM,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,-2.14934831002677,-1.35210645975567,0.0809452266084871,0.175381324318389,0.797241850271107,0.797241850271107,"","CD4+ Tem
(xCell)"
ACC,CD4+_T-cells_xCell,CD4+ t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCELLS,0.108770648189705,-0.513357282111965,0.195331297176602,0.483677497770634,-0.62212793030167,-0.62212793030167,"","CD4+ t-Cells
(xCell)"
BLCA,CD4+_T-cells_xCell,CD4+ t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCELLS,-0.0371130403702464,-0.426436748939824,0.138606344934693,0.34338275414931,-0.389323708569578,-0.389323708569578,"","CD4+ t-Cells
(xCell)"
BRCA,CD4+_T-cells_xCell,CD4+ t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCELLS,-0.217844752393036,0.325389760029646,0.382135551546504,0.584442608247594,0.543234512422682,0.543234512422682,"","CD4+ t-Cells
(xCell)"
CESC,CD4+_T-cells_xCell,CD4+ t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCELLS,0.935555534722733,0.0657288452297957,0.0614932337787334,0.188096950382008,-0.869826689492938,-0.869826689492938,"","CD4+ t-Cells
(xCell)"
CHOL,CD4+_T-cells_xCell,CD4+ t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCELLS,-0.513357282111965,-0.513357282111965,0.21853909876399,0.598107007143552,0,0,"","CD4+ t-Cells
(xCell)"
COAD,CD4+_T-cells_xCell,CD4+ t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCELLS,-0.311548530593805,-0.433672612606419,0.470851373593868,0.720125630202386,-0.122124082012614,-0.122124082012614,"","CD4+ t-Cells
(xCell)"
DLBC,CD4+_T-cells_xCell,CD4+ t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCELLS,1.3301544688892,-0.0586498122158521,0.489008930233006,0.857976320625104,-1.38880428110505,-1.38880428110505,"","CD4+ t-Cells
(xCell)"
ESCA,CD4+_T-cells_xCell,CD4+ t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCELLS,-0.0330322174928059,0.739192244825215,0.462418012196436,0.728658685885293,0.772224462318021,0.772224462318021,"","CD4+ t-Cells
(xCell)"
GBM,CD4+_T-cells_xCell,CD4+ t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCELLS,-0.131793802875869,0.663196170146226,0.288913613520184,0.455257815243926,0.794989973022095,0.794989973022095,"","CD4+ t-Cells
(xCell)"
HNSC,CD4+_T-cells_xCell,CD4+ t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCELLS,-0.136335350490635,-0.351081021495955,0.511841205253736,0.721241291580576,-0.21474567100532,-0.21474567100532,"","CD4+ t-Cells
(xCell)"
KICH,CD4+_T-cells_xCell,CD4+ t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCELLS,1.1569646927956,-0.174052484346382,0.131127947396522,0.296463185418223,-1.33101717714198,-1.33101717714198,"","CD4+ t-Cells
(xCell)"
KIRC,CD4+_T-cells_xCell,CD4+ t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCELLS,-0.336849714873443,-0.513357282111965,0.286353878415157,0.476905290069649,-0.176507567238522,-0.176507567238522,"","CD4+ t-Cells
(xCell)"
KIRP,CD4+_T-cells_xCell,CD4+ t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCELLS,-0.407096857017177,-0.491866648295826,0.560460258155889,0.620083689874601,-0.0847697912786485,-0.0847697912786485,"","CD4+ t-Cells
(xCell)"
