Cancer,DrugKey,Comparison,Test,N_Low,N_High,Median_Low,Median_High,Effect,P,FDR,Sensitive_Group,Drug_Value_Label,DrugName,DrugID,PutativeTarget,PathwayName,N_CellLines_GDSC2,Median_LN_IC50,IsPriorityDrug
COAD,Drug_1058__PICTILISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,1.45525999491082,1.44406509322769,-0.011194901683127,0.36203377983219,0.579254047731503,High,log2_predicted_IC50,Pictilisib,1058,PI3K (class 1),PI3K/MTOR signaling,966,1.141478,TRUE
COAD,Drug_1059__AZD8055,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,-0.105774648574199,-0.0375879107769457,0.068186737797253,0.513430287196283,0.736224150442585,Low,log2_predicted_IC50,AZD8055,1059,"MTORC1, MTORC2",PI3K/MTOR signaling,745,-0.155106,TRUE
COAD,Drug_1060__PD0325901,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,-0.406908708766227,-0.599586279217202,-0.192677570450974,0.0100568814501856,0.0351990850756497,High,log2_predicted_IC50,PD0325901,1060,"MEK1, MEK2",ERK MAPK signaling,967,1.67305,TRUE
COAD,Drug_1062__SELUMETINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,3.06638557017563,3.18160004389848,0.11521447372285,0.00515742627913831,0.0320906524035273,Low,log2_predicted_IC50,Selumetinib,1062,"MEK1, MEK2",ERK MAPK signaling,948,3.578666,TRUE
COAD,Drug_1080__PACLITAXEL,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,-4.70790625522236,-4.72086222356739,-0.012955968345036,0.470457585605011,0.712043913348125,High,log2_predicted_IC50,Paclitaxel,1080,Microtubule stabiliser,Mitosis,957,-3.321115,TRUE
COAD,Drug_1084__RAPAMYCIN,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,-2.62815403639404,-2.61416041971252,0.0139936166815184,0.660756655717458,0.804399406960383,Low,log2_predicted_IC50,Rapamycin,1084,MTORC1,PI3K/MTOR signaling,949,-1.958811,TRUE
COAD,Drug_1089__OXALIPLATIN,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,4.18560813803349,4.07588669181451,-0.109721446218975,0.0521324335797572,0.126931142628974,High,log2_predicted_IC50,Oxaliplatin,1089,DNA alkylating agent,DNA replication,966,3.84296,TRUE
COAD,Drug_1129__PF_4708671,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,5.1303212103633,5.12615707128568,-0.00416413907762347,0.629143108843705,0.800727593073806,High,log2_predicted_IC50,PF-4708671,1129,S6K1,PI3K/MTOR signaling,267,3.599153,TRUE
COAD,Drug_1168__ERLOTINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,3.69565130329117,3.72322871318819,0.0275774098970212,0.540820076256734,0.738681079765295,Low,log2_predicted_IC50,Erlotinib,1168,EGFR,EGFR signaling,954,2.8669695,TRUE
COAD,Drug_1175__RUCAPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,5.85953805929893,5.93646680760708,0.0769287483081582,0.16806787946246,0.313726708329926,Low,log2_predicted_IC50,Rucaparib,1175,"PARP1, PARP2",Genome integrity,947,4.01274,TRUE
COAD,Drug_1177__NIRAPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,6.82264170311049,6.77374690051071,-0.0488948025997873,0.242780141702689,0.411990543495472,High,log2_predicted_IC50,Niraparib,1177,"PARP1, PARP2",Genome integrity,893,4.38618,TRUE
COAD,Drug_1179__MK_1775,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,0.0334535134908432,-0.12632033933492,-0.159773852825763,1.12804451355868e-11,6.31704927592859e-10,High,log2_predicted_IC50,MK-1775,1179,"WEE1, PLK1",Cell cycle,966,0.445436,TRUE
COAD,Drug_1190__GEMCITABINE,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,-1.9916854777044,-2.14629319694126,-0.154607719236852,0.193268593210093,0.34913036192791,High,log2_predicted_IC50,Gemcitabine,1190,Pyrimidine antimetabolite,DNA replication,959,-1.053316,TRUE
COAD,Drug_1259__TALAZOPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,4.5117879269159,4.27954466878342,-0.232243258132482,0.00336711333869915,0.0269369067095932,High,log2_predicted_IC50,Talazoparib,1259,"PARP1, PARP2",Genome integrity,955,3.161281,TRUE
COAD,Drug_1372__TRAMETINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,-2.52201255362883,-2.5331577513019,-0.0111451976730699,0.888370091682575,0.927681538364187,High,log2_predicted_IC50,Trametinib,1372,"MEK1, MEK2",ERK MAPK signaling,965,0.540507,TRUE
COAD,Drug_1441__AZD2014,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,3.39038579528094,3.25460600602548,-0.135779789255468,0.00827410668550172,0.0344391944445055,High,log2_predicted_IC50,AZD2014,1441,"mTORC1, mTORC2",PI3K/MTOR signaling,717,2.014818,TRUE
COAD,Drug_1553__UPROSERTIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,4.12652204834849,4.09204233960441,-0.0344797087440778,0.525874393173275,0.736224150442585,High,log2_predicted_IC50,Uprosertib,1553,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,897,2.9051,TRUE
COAD,Drug_1560__ALPELISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,4.75385576576058,4.7384922409677,-0.0153635247928854,0.610093084688363,0.800727593073806,High,log2_predicted_IC50,Alpelisib,1560,PI3Kalpha,PI3K/MTOR signaling,964,3.3928615,TRUE
COAD,Drug_1561__TASELISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,2.23795790156596,2.16464970466572,-0.0733081969002334,0.145811723835371,0.288088351642023,High,log2_predicted_IC50,Taselisib,1561,PI3K (beta sparing),PI3K/MTOR signaling,965,1.901128,TRUE
COAD,Drug_1594__OSI_027,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,4.33954477029755,4.33061277559475,-0.00893199470280415,0.89455005485118,0.927681538364187,High,log2_predicted_IC50,OSI-027,1594,"MTORC1, MTORC2",PI3K/MTOR signaling,959,2.511485,TRUE
COAD,Drug_1613__VE_822,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,4.21918307742656,4.21078024668089,-0.00840283074566806,0.763422635967517,0.855033352283619,High,log2_predicted_IC50,VE-822,1613,ATR,Genome integrity,893,3.125544,TRUE
COAD,Drug_1615__CZC24832,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,7.69358030821305,7.69706717432471,0.00348686611166293,0.619084931467455,0.800727593073806,Low,log2_predicted_IC50,CZC24832,1615,PI3Kgamma,PI3K/MTOR signaling,893,5.183793,TRUE
COAD,Drug_1736__SELUMETINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,3.79401730658112,3.8031786917123,0.00916138513117781,0.880514535487721,0.927681538364187,Low,log2_predicted_IC50,Selumetinib,1736,"MEK1, MEK2",ERK MAPK signaling,717,4.214499,TRUE
COAD,Drug_1778__GSK2110183B,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,4.46975022421706,4.35588947660025,-0.11386074761681,0.0461606877736976,0.117499932514867,High,log2_predicted_IC50,GSK2110183B,1778,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,717,3.505438,TRUE
COAD,Drug_1806__OXALIPLATIN,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,6.55839876078066,6.45395767083391,-0.104441089946745,0.202676502807248,0.354683879912683,High,log2_predicted_IC50,Oxaliplatin,1806,DNA alkylating agent,DNA replication,717,5.185118,TRUE
COAD,Drug_1819__DOCETAXEL,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,-3.74162640555679,-3.99010998700764,-0.24848358145085,0.00860979861112638,0.0344391944445055,High,log2_predicted_IC50,Docetaxel,1819,Microtubule stabiliser,Mitosis,670,-2.538492,TRUE
COAD,Drug_1873__BUPARLISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,1.46827197124302,1.3752518126944,-0.0930201585486234,0.00712091708171479,0.0344391944445055,High,log2_predicted_IC50,Buparlisib,1873,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,957,0.993008,TRUE
COAD,Drug_1912__AFURESERTIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,3.13043078921094,3.02292617825748,-0.107504610953458,0.0249179403103412,0.0697702328689555,High,log2_predicted_IC50,Afuresertib,1912,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,956,2.4131465,TRUE
COAD,Drug_1916__AZD5363,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,4.30509007045189,4.18248086388022,-0.122609206571671,0.00969110776762177,0.0351990850756497,High,log2_predicted_IC50,AZD5363,1916,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",957,2.858666,TRUE
COAD,Drug_1917__AZD6738,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,2.19429564208209,2.08164194975705,-0.112653692325039,0.00632910228788414,0.0344391944445055,High,log2_predicted_IC50,AZD6738,1917,ATR,Genome integrity,957,1.970669,TRUE
COAD,Drug_1918__AZD8186,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,5.16875070867445,5.067619353355,-0.101131355319443,0.0421952718061743,0.112520724816465,High,log2_predicted_IC50,AZD8186,1918,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,957,3.162977,TRUE
COAD,Drug_1919__OSIMERTINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,2.24599935197292,2.27591683426525,0.0299174822923298,0.276389649136701,0.455230010342801,Low,log2_predicted_IC50,Osimertinib,1919,EGFR,EGFR signaling,956,1.722364,TRUE
COAD,Drug_1924__IPATASERTIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,4.62098907376618,4.53385222051613,-0.0871368532500467,0.00294624761405414,0.0269369067095932,High,log2_predicted_IC50,Ipatasertib,1924,"AKT1, AKT, AKT3",PI3K/MTOR signaling,957,3.487847,TRUE
COAD,Drug_1926__GNE_317,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,0.980373133553366,0.903139125513699,-0.0772340080396671,0.00832631966903246,0.0344391944445055,High,log2_predicted_IC50,GNE-317,1926,PI3Kalpha,PI3K/MTOR signaling,943,0.556985,TRUE
COAD,Drug_2045__AMG_319,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,7.51783732527693,7.56171008921127,0.043872763934333,0.128364659762354,0.280594650660516,Low,log2_predicted_IC50,AMG-319,2045,PI3K (beta sparing),PI3K/MTOR signaling,949,4.924722,TRUE
COAD,Drug_2046__MK_8776,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,4.27564749153912,4.25030816242308,-0.0253393291160453,0.149188610671762,0.288088351642023,High,log2_predicted_IC50,MK-8776,2046,"CHEK1, CHEK2, CDK2",Cell cycle,951,3.187491,TRUE
COAD,Drug_2106__UPROSERTIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,3.23046716915803,3.16393080431009,-0.0665363648479413,0.135286706568463,0.280594650660516,High,log2_predicted_IC50,Uprosertib,2106,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,736,2.7050635,TRUE
COAD,Drug_2107__LJI308,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,7.46629419333917,7.4701427298953,0.00384853655612716,0.501593609835226,0.736224150442585,Low,log2_predicted_IC50,LJI308,2107,"RSK2, RSK1, RSK3",PI3K/MTOR signaling,953,5.019894,TRUE
COAD,Drug_2111__VE821,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,5.18225186286571,5.1865642431035,0.00431238023778668,0.820918425190865,0.901400623738989,Low,log2_predicted_IC50,VE821,2111,ATR,Genome integrity,950,3.9402775,TRUE
COAD,Drug_2169__AZD6482,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,4.99357282034523,5.12390056009576,0.130327739750531,1.42407735574728e-08,2.65827773072826e-07,Low,log2_predicted_IC50,AZD6482,2169,PI3Kbeta,PI3K/MTOR signaling,266,3.3943365,TRUE
COAD,Drug_2170__AT13148,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,5.04609641006213,4.98726461562652,-0.0588317944356103,0.0959410293933197,0.223862401917746,High,log2_predicted_IC50,AT13148,2170,AKT1,PI3K/MTOR signaling,953,3.438764,TRUE
COAD,Drug_2360__THR_101,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,7.50551031977153,7.44984348494631,-0.055666834825221,0.0178961897313315,0.0556770347196979,High,log2_predicted_IC50,THR-101,2360,Mutant RAS,PI3K/MTOR signaling,731,5.193065,TRUE
COAD,Drug_2361__THR_102,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,7.0670663026539,6.97724611583698,-0.0898201868169206,0.00414797693268281,0.0290358385287797,High,log2_predicted_IC50,THR-102,2361,Mutant RAS,PI3K/MTOR signaling,731,4.99625,TRUE
COAD,Drug_2362__THR_103,MO-DDRscore High vs Low,Wilcoxon rank-sum,228,228,6.43301779129232,6.47623324653638,0.0432154552440576,0.937402964030162,0.937402964030162,Low,log2_predicted_IC50,THR-103,2362,Mutant RAS,PI3K/MTOR signaling,731,4.493783,TRUE
DLBC,Drug_1005__CISPLATIN,MO-DDRscore High vs Low,Wilcoxon rank-sum,24,24,1.52429237776877,1.12205561636403,-0.402236761404742,0.0355081424433434,0.248556997103404,High,log2_predicted_IC50,Cisplatin,1005,DNA crosslinker,DNA replication,760,3.1021655,TRUE
DLBC,Drug_1007__DOCETAXEL,MO-DDRscore High vs Low,Wilcoxon rank-sum,24,24,-8.45975731088193,-8.55059061204562,-0.0908333011636895,0.362155524599257,0.520018189168163,High,log2_predicted_IC50,Docetaxel,1007,Microtubule stabiliser,Mitosis,966,-4.50888,TRUE
DLBC,Drug_1010__GEFITINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,24,24,4.06203807143522,4.12023184524338,0.0581937738081626,0.418845831769773,0.558461109026363,Low,log2_predicted_IC50,Gefitinib,1010,EGFR,EGFR signaling,957,3.258682,TRUE
DLBC,Drug_1014__REFAMETINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,24,24,3.27035781804997,3.40847711096424,0.138119292914277,0.310444457705876,0.482913600875808,Low,log2_predicted_IC50,Refametinib,1014,"MEK1, MEK2",ERK MAPK signaling,946,2.5389975,TRUE
DLBC,Drug_1016__TEMSIROLIMUS,MO-DDRscore High vs Low,Wilcoxon rank-sum,24,24,-2.0091961084302,-1.69113429002859,0.318061818401606,0.23817210115098,0.459918540153616,Low,log2_predicted_IC50,Temsirolimus,1016,MTOR,PI3K/MTOR signaling,921,1.134302,TRUE
DLBC,Drug_1017__OLAPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,24,24,3.59021544030939,3.49278861096685,-0.0974268293425453,0.141463386183846,0.330081234428975,High,log2_predicted_IC50,Olaparib,1017,"PARP1, PARP2",Genome integrity,966,4.3531465,TRUE
DLBC,Drug_1018__VELIPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,24,24,5.93700321423731,5.85638343607227,-0.0806197781650457,0.44288187989369,0.563656198347434,High,log2_predicted_IC50,Veliparib,1018,"PARP1, PARP2",Genome integrity,948,5.28497,TRUE
DLBC,Drug_1022__AZD7762,MO-DDRscore High vs Low,Wilcoxon rank-sum,24,24,-2.84836853104604,-3.34652538598064,-0.498156854934595,0.0162561154210267,0.151723743929583,High,log2_predicted_IC50,AZD7762,1022,"CHEK1, CHEK2",Cell cycle,960,0.0970545,TRUE
DLBC,Drug_1032__AFATINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,24,24,1.43630591461108,1.5971518948476,0.160845980236524,0.110554262046589,0.281410848845864,Low,log2_predicted_IC50,Afatinib,1032,"EGFR, ERBB2",EGFR signaling,965,1.646094,TRUE
DLBC,Drug_1046__WEE1_INHIBITOR,MO-DDRscore High vs Low,Wilcoxon rank-sum,24,24,0.109083941145583,-0.0499885637390911,-0.159072504884674,0.0646130897960012,0.258452359184005,High,log2_predicted_IC50,Wee1 Inhibitor,1046,"WEE1, CHEK1",Cell cycle,956,1.8240615,TRUE
DLBC,Drug_1053__MK_2206,MO-DDRscore High vs Low,Wilcoxon rank-sum,24,24,2.05485003243657,1.83451904025072,-0.220330992185857,0.171858769786247,0.370157350308839,High,log2_predicted_IC50,MK-2206,1053,"AKT1, AKT2",PI3K/MTOR signaling,967,2.75657,TRUE
DLBC,Drug_1057__DACTOLISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,24,24,-4.66239171611895,-4.80660534173869,-0.144213625619742,0.690279643084975,0.729352075712427,High,log2_predicted_IC50,Dactolisib,1057,"PI3K (class 1), MTORC1, MTORC2",PI3K/MTOR signaling,957,-1.67946,TRUE
DLBC,Drug_1058__PICTILISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,24,24,0.178921446342452,-0.0515068020448975,-0.230428248387349,0.0646130897960012,0.258452359184005,High,log2_predicted_IC50,Pictilisib,1058,PI3K (class 1),PI3K/MTOR signaling,966,1.141478,TRUE
DLBC,Drug_1059__AZD8055,MO-DDRscore High vs Low,Wilcoxon rank-sum,24,24,-1.68914834685789,-1.56648668262418,0.122661664233713,0.384241116403253,0.537937562964554,Low,log2_predicted_IC50,AZD8055,1059,"MTORC1, MTORC2",PI3K/MTOR signaling,745,-0.155106,TRUE
DLBC,Drug_1060__PD0325901,MO-DDRscore High vs Low,Wilcoxon rank-sum,24,24,1.63061427698071,1.97061846294347,0.340004185962753,0.467672657759921,0.563656198347434,Low,log2_predicted_IC50,PD0325901,1060,"MEK1, MEK2",ERK MAPK signaling,967,1.67305,TRUE
DLBC,Drug_1062__SELUMETINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,24,24,4.18840971365532,4.54432763417044,0.35591792051512,0.0217175252005167,0.173740201604134,Low,log2_predicted_IC50,Selumetinib,1062,"MEK1, MEK2",ERK MAPK signaling,948,3.578666,TRUE
DLBC,Drug_1080__PACLITAXEL,MO-DDRscore High vs Low,Wilcoxon rank-sum,24,24,-7.1025378833087,-7.20795491582076,-0.105417032512062,0.560083049554513,0.614993152452015,High,log2_predicted_IC50,Paclitaxel,1080,Microtubule stabiliser,Mitosis,957,-3.321115,TRUE
DLBC,Drug_1084__RAPAMYCIN,MO-DDRscore High vs Low,Wilcoxon rank-sum,24,24,-5.89383741116216,-5.93417882276968,-0.0403414116075274,0.493199173554005,0.563656198347434,High,log2_predicted_IC50,Rapamycin,1084,MTORC1,PI3K/MTOR signaling,949,-1.958811,TRUE
DLBC,Drug_1089__OXALIPLATIN,MO-DDRscore High vs Low,Wilcoxon rank-sum,24,24,2.10789784004392,1.80219104145531,-0.305706798588616,0.480345250423796,0.563656198347434,High,log2_predicted_IC50,Oxaliplatin,1089,DNA alkylating agent,DNA replication,966,3.84296,TRUE
DLBC,Drug_1129__PF_4708671,MO-DDRscore High vs Low,Wilcoxon rank-sum,24,24,4.49380172403805,4.45467558034503,-0.0391261436930117,0.418845831769773,0.558461109026363,High,log2_predicted_IC50,PF-4708671,1129,S6K1,PI3K/MTOR signaling,267,3.599153,TRUE
DLBC,Drug_1168__ERLOTINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,24,24,3.24139124174885,3.35043357388958,0.10904233214073,0.340867860214887,0.50233158347457,Low,log2_predicted_IC50,Erlotinib,1168,EGFR,EGFR signaling,954,2.8669695,TRUE
DLBC,Drug_1175__RUCAPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,24,24,4.17327588342037,4.08857886028001,-0.0846970231403628,0.110554262046589,0.281410848845864,High,log2_predicted_IC50,Rucaparib,1175,"PARP1, PARP2",Genome integrity,947,4.01274,TRUE
DLBC,Drug_1177__NIRAPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,24,24,3.12563101650303,3.050377655059,-0.0752533614440329,0.263771716716047,0.461600504253082,High,log2_predicted_IC50,Niraparib,1177,"PARP1, PARP2",Genome integrity,893,4.38618,TRUE
DLBC,Drug_1179__MK_1775,MO-DDRscore High vs Low,Wilcoxon rank-sum,24,24,-1.26936499857039,-1.42155352225717,-0.152188523686779,0.0135833152878134,0.151723743929583,High,log2_predicted_IC50,MK-1775,1179,"WEE1, PLK1",Cell cycle,966,0.445436,TRUE
DLBC,Drug_1190__GEMCITABINE,MO-DDRscore High vs Low,Wilcoxon rank-sum,24,24,-7.21152549559857,-7.2170544919316,-0.00552899633303383,0.736023489685306,0.76328361893291,High,log2_predicted_IC50,Gemcitabine,1190,Pyrimidine antimetabolite,DNA replication,959,-1.053316,TRUE
DLBC,Drug_1259__TALAZOPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,24,24,0.398204350709719,0.350545486498168,-0.0476588642115514,0.300706829728931,0.48113092756629,High,log2_predicted_IC50,Talazoparib,1259,"PARP1, PARP2",Genome integrity,955,3.161281,TRUE
